site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
P357 09APR11 2009.2758 54932 1526 7 -113.6   1446  0.724967   4899057  0.040958  2295  0.340695  0.0083 0.000490 0.000660 0.001968  0.044819 -0.082130 -0.175489
P357 09APR12 2009.2786 54933 1527 1 -113.6   1446  0.724843   4899057  0.042116  2295  0.332598  0.0083 0.000491 0.000660 0.001954  0.019400 -0.073715 -0.161733
P357 09APR13 2009.2813 54934 1527 2 -113.6   1446  0.723832   4899057  0.038818  2295  0.335478  0.0083 0.000492 0.000664 0.001961  0.038323 -0.064440 -0.167864
P357 09APR14 2009.2841 54935 1527 3 -113.6   1446  0.721649   4899057  0.039711  2295  0.331959  0.0083 0.000483 0.000657 0.001914  0.031146 -0.062988 -0.173231
P357 09APR15 2009.2868 54936 1527 4 -113.6   1446  0.723631   4899057  0.041683  2295  0.334379  0.0083 0.000487 0.000658 0.001932  0.030825 -0.071083 -0.150308
P357 09APR16 2009.2895 54937 1527 5 -113.6   1446  0.723263   4899057  0.042297  2295  0.336501  0.0083 0.000492 0.000662 0.001969  0.032481 -0.070044 -0.144468
P357 09APR17 2009.2923 54938 1527 6 -113.6   1446  0.724311   4899057  0.041084  2295  0.334155  0.0083 0.000487 0.000655 0.001942  0.024098 -0.075431 -0.140887
P357 09APR18 2009.2950 54939 1527 7 -113.6   1446  0.722702   4899057  0.042203  2295  0.333134  0.0083 0.000485 0.000653 0.001914  0.013704 -0.057917 -0.148682
P357 09APR19 2009.2977 54940 1528 1 -113.6   1446  0.723713   4899057  0.040897  2295  0.336343  0.0083 0.000488 0.000662 0.001928  0.019853 -0.076670 -0.144862
P357 09APR20 2009.3005 54941 1528 2 -113.6   1446  0.723771   4899057  0.041930  2295  0.336020  0.0083 0.000486 0.000653 0.001897  0.021239 -0.065385 -0.126274
P357 09APR21 2009.3032 54942 1528 3 -113.6   1446  0.722354   4899057  0.040768  2295  0.340936  0.0083 0.000489 0.000657 0.001931  0.023458 -0.080296 -0.143979
P357 09APR22 2009.3060 54943 1528 4 -113.6   1446  0.724216   4899057  0.040543  2295  0.344509  0.0083 0.000496 0.000662 0.001957  0.044093 -0.096647 -0.155475
P357 09APR23 2009.3087 54944 1528 5 -113.6   1446  0.719440   4899057  0.037132  2295  0.331213  0.0083 0.000489 0.000657 0.001937  0.034195 -0.090469 -0.162757
P357 09APR24 2009.3114 54945 1528 6 -113.6   1446  0.722438   4899057  0.040130  2295  0.339750  0.0083 0.000485 0.000653 0.001903  0.027606 -0.067458 -0.143026
P357 09APR25 2009.3142 54946 1528 7 -113.6   1446  0.721827   4899057  0.039705  2295  0.332120  0.0083 0.000493 0.000665 0.001968  0.022824 -0.056587 -0.165176
P357 09APR26 2009.3169 54947 1529 1 -113.6   1446  0.722746   4899057  0.042627  2295  0.327394  0.0083 0.000486 0.000657 0.001952  0.034536 -0.059734 -0.154982
P357 09APR27 2009.3196 54948 1529 2 -113.6   1446  0.722024   4899057  0.041348  2295  0.335800  0.0083 0.000493 0.000667 0.001983  0.021833 -0.063318 -0.152196
P357 09APR28 2009.3224 54949 1529 3 -113.6   1446  0.720941   4899057  0.041483  2295  0.327891  0.0083 0.000492 0.000655 0.001926  0.041955 -0.087128 -0.141027
P357 09APR29 2009.3251 54950 1529 4 -113.6   1446  0.720517   4899057  0.040389  2295  0.328210  0.0083 0.000497 0.000673 0.001930  0.009884 -0.055595 -0.160908
P357 09APR30 2009.3279 54951 1529 5 -113.6   1446  0.722316   4899057  0.039787  2295  0.333570  0.0083 0.000505 0.000679 0.001954  0.008430 -0.075958 -0.152551
P357 09MAY01 2009.3306 54952 1529 6 -113.6   1446  0.719870   4899057  0.037964  2295  0.334586  0.0083 0.000494 0.000664 0.001958  0.040334 -0.107843 -0.165889
P357 09MAY02 2009.3333 54953 1529 7 -113.6   1446  0.723035   4899057  0.040839  2295  0.332039  0.0083 0.000484 0.000650 0.001902  0.030200 -0.085775 -0.132887
P357 09MAY03 2009.3361 54954 1530 1 -113.6   1446  0.723011   4899057  0.038737  2295  0.336517  0.0083 0.000488 0.000662 0.001949  0.029412 -0.082144 -0.145386
P357 09MAY04 2009.3388 54955 1530 2 -113.6   1446  0.722193   4899057  0.039488  2295  0.334385  0.0083 0.000487 0.000659 0.001983  0.038663 -0.117364 -0.179214
P357 09MAY05 2009.3415 54956 1530 3 -113.6   1446  0.721974   4899057  0.039270  2295  0.340544  0.0083 0.000483 0.000647 0.001915  0.027491 -0.081573 -0.152268
P357 09MAY06 2009.3443 54957 1530 4 -113.6   1446  0.723427   4899057  0.041329  2295  0.343974  0.0083 0.000484 0.000652 0.001917  0.035358 -0.066739 -0.112761
P357 09MAY07 2009.3470 54958 1530 5 -113.6   1446  0.717616   4899057  0.036907  2295  0.341427  0.0083 0.000480 0.000641 0.001905  0.018743 -0.058199 -0.120092
P357 09MAY08 2009.3498 54959 1530 6 -113.6   1446  0.720495   4899057  0.040358  2295  0.329377  0.0083 0.000490 0.000652 0.001968  0.029082 -0.072904 -0.139771
P357 09MAY09 2009.3525 54960 1530 7 -113.6   1446  0.721896   4899057  0.039546  2295  0.329206  0.0083 0.000491 0.000655 0.001981  0.036821 -0.103985 -0.175590
P357 09MAY10 2009.3552 54961 1531 1 -113.6   1446  0.721373   4899057  0.041348  2295  0.336973  0.0083 0.000488 0.000647 0.001939  0.029421 -0.093315 -0.161422
P357 09MAY11 2009.3580 54962 1531 2 -113.6   1446  0.720181   4899057  0.038851  2295  0.338189  0.0083 0.000489 0.000649 0.001944  0.043241 -0.105841 -0.168018
P357 09MAY12 2009.3607 54963 1531 3 -113.6   1446  0.721907   4899057  0.039836  2295  0.340374  0.0083 0.000489 0.000657 0.001926  0.025798 -0.082504 -0.152840
P357 09MAY13 2009.3634 54964 1531 4 -113.6   1446  0.721766   4899057  0.038653  2295  0.340204  0.0083 0.000498 0.000659 0.002008  0.030663 -0.081264 -0.183984
P357 09MAY14 2009.3662 54965 1531 5 -113.6   1446  0.723944   4899057  0.038197  2295  0.341638  0.0083 0.000493 0.000654 0.001939  0.051182 -0.095656 -0.170339
P357 09MAY15 2009.3689 54966 1531 6 -113.6   1446  0.723030   4899057  0.040611  2295  0.336631  0.0083 0.000493 0.000654 0.001954  0.036477 -0.101008 -0.171489
P357 09MAY16 2009.3717 54967 1531 7 -113.6   1446  0.724514   4899057  0.039833  2295  0.332842  0.0083 0.000492 0.000650 0.001961  0.045974 -0.098739 -0.151910
P357 09MAY17 2009.3744 54968 1532 1 -113.6   1446  0.722752   4899057  0.038903  2295  0.336826  0.0083 0.000483 0.000644 0.001913  0.013823 -0.074902 -0.128056
P357 09MAY18 2009.3771 54969 1532 2 -113.6   1446  0.724433   4899057  0.039525  2295  0.336966  0.0083 0.000491 0.000651 0.001956  0.033523 -0.094420 -0.168032
P357 09MAY19 2009.3799 54970 1532 3 -113.6   1446  0.719697   4899057  0.031825  2295  0.333121  0.0083 0.000501 0.000655 0.001967  0.027293 -0.073235 -0.167535
P357 09MAY20 2009.3826 54971 1532 4 -113.6   1446  0.728394   4899057  0.039651  2295  0.336604  0.0083 0.000490 0.000644 0.001927  0.036304 -0.098770 -0.170418
P357 09MAY21 2009.3854 54972 1532 5 -113.6   1446  0.722725   4899057  0.039068  2295  0.334341  0.0083 0.000497 0.000660 0.001961  0.042415 -0.092087 -0.175630
P357 09MAY22 2009.3881 54973 1532 6 -113.6   1446  0.722413   4899057  0.039586  2295  0.334328  0.0083 0.000488 0.000648 0.001932  0.046140 -0.101102 -0.170191
P357 09MAY23 2009.3908 54974 1532 7 -113.6   1446  0.725485   4899057  0.041215  2295  0.336634  0.0083 0.000482 0.000638 0.001895  0.023528 -0.074712 -0.149331
P357 09MAY24 2009.3936 54975 1533 1 -113.6   1446  0.723744   4899057  0.040219  2295  0.336973  0.0083 0.000485 0.000644 0.001920  0.031586 -0.093585 -0.179055
P357 09MAY25 2009.3963 54976 1533 2 -113.6   1446  0.722280   4899057  0.041287  2295  0.336045  0.0083 0.000481 0.000641 0.001892  0.016563 -0.055832 -0.159710
P357 09MAY26 2009.3990 54977 1533 3 -113.6   1446  0.723000   4899057  0.039754  2295  0.334863  0.0083 0.000482 0.000641 0.001895  0.026245 -0.068032 -0.167606
P357 09MAY27 2009.4018 54978 1533 4 -113.6   1446  0.721577   4899057  0.038719  2295  0.341351  0.0083 0.000487 0.000649 0.001937  0.036022 -0.112858 -0.171750
P357 09MAY28 2009.4045 54979 1533 5 -113.6   1446  0.721340   4899057  0.037834  2295  0.336818  0.0083 0.000479 0.000646 0.001885  0.040401 -0.082339 -0.142190
P357 09MAY29 2009.4073 54980 1533 6 -113.6   1446  0.722616   4899057  0.040069  2295  0.343060  0.0083 0.000481 0.000644 0.001879  0.024425 -0.059377 -0.137456
P357 09MAY30 2009.4100 54981 1533 7 -113.6   1446  0.721761   4899057  0.039351  2295  0.342248  0.0083 0.000478 0.000639 0.001848  0.024645 -0.053429 -0.136363
P357 09MAY31 2009.4127 54982 1534 1 -113.6   1446  0.722537   4899057  0.039137  2295  0.341364  0.0083 0.000483 0.000641 0.001881  0.022100 -0.070062 -0.160108
P357 09JUN01 2009.4155 54983 1534 2 -113.6   1446  0.720725   4899057  0.038185  2295  0.338491  0.0083 0.000481 0.000644 0.001860  0.006918 -0.065734 -0.125742
P357 09JUN02 2009.4182 54984 1534 3 -113.6   1446  0.722920   4899057  0.037903  2295  0.338583  0.0083 0.000482 0.000649 0.001874  0.038697 -0.085848 -0.140949
P357 09JUN03 2009.4209 54985 1534 4 -113.6   1446  0.722901   4899057  0.038551  2295  0.335824  0.0083 0.000478 0.000639 0.001853  0.038002 -0.101600 -0.135000
P357 09JUN04 2009.4237 54986 1534 5 -113.6   1446  0.722510   4899057  0.039086  2295  0.337090  0.0083 0.000480 0.000643 0.001852  0.032208 -0.076072 -0.146478
P357 09JUN05 2009.4264 54987 1534 6 -113.6   1446  0.722779   4899057  0.038672  2295  0.330676  0.0083 0.000478 0.000639 0.001858  0.011491 -0.065339 -0.153312
P357 09JUN06 2009.4292 54988 1534 7 -113.6   1446  0.723302   4899057  0.038534  2295  0.328576  0.0083 0.000490 0.000658 0.001892  0.010288 -0.049208 -0.152148
P357 09JUN07 2009.4319 54989 1535 1 -113.6   1446  0.722463   4899057  0.037994  2295  0.332788  0.0083 0.000475 0.000639 0.001830  0.014720 -0.062038 -0.135182
P357 09JUN08 2009.4346 54990 1535 2 -113.6   1446  0.721914   4899057  0.039124  2295  0.334558  0.0083 0.000478 0.000641 0.001858  0.032180 -0.089329 -0.137710
P357 09JUN09 2009.4374 54991 1535 3 -113.6   1446  0.723028   4899057  0.039261  2295  0.339529  0.0083 0.000479 0.000647 0.001865  0.028379 -0.069556 -0.149767
P357 09JUN10 2009.4401 54992 1535 4 -113.6   1446  0.720678   4899057  0.039185  2295  0.336557  0.0083 0.000485 0.000645 0.001884  0.012151 -0.072607 -0.137892
P357 09JUN11 2009.4428 54993 1535 5 -113.6   1446  0.721586   4899057  0.039941  2295  0.333964  0.0083 0.000478 0.000639 0.001834  0.012861 -0.046826 -0.129023
P357 09JUN12 2009.4456 54994 1535 6 -113.6   1446  0.720856   4899057  0.037433  2295  0.330488  0.0083 0.000477 0.000639 0.001833  0.027332 -0.070396 -0.152355
P357 09JUN13 2009.4483 54995 1535 7 -113.6   1446  0.721865   4899057  0.037873  2295  0.332079  0.0083 0.000476 0.000646 0.001836  0.019463 -0.061853 -0.116173
P357 09JUN14 2009.4511 54996 1536 1 -113.6   1446  0.721191   4899057  0.037578  2295  0.337772  0.0083 0.000476 0.000638 0.001808  0.035603 -0.061536 -0.130973
P357 09JUN15 2009.4538 54997 1536 2 -113.6   1446  0.722668   4899057  0.037893  2295  0.340351  0.0083 0.000476 0.000640 0.001821  0.027833 -0.068618 -0.124112
P357 09JUN16 2009.4565 54998 1536 3 -113.6   1446  0.721908   4899057  0.039621  2295  0.338333  0.0083 0.000481 0.000648 0.001853  0.012294 -0.051263 -0.136017
P357 09JUN17 2009.4593 54999 1536 4 -113.6   1446  0.721134   4899057  0.038756  2295  0.335113  0.0083 0.000476 0.000638 0.001823  0.008139 -0.038188 -0.126769
P357 09JUN18 2009.4620 55000 1536 5 -113.6   1446  0.720026   4899057  0.037371  2295  0.332664  0.0083 0.000481 0.000640 0.001857  0.009287 -0.083158 -0.130088
P357 09JUN19 2009.4648 55001 1536 6 -113.6   1446  0.723179   4899057  0.037699  2295  0.338600  0.0083 0.000478 0.000642 0.001824  0.018582 -0.045555 -0.122367
P357 09JUN20 2009.4675 55002 1536 7 -113.6   1446  0.722552   4899057  0.036798  2295  0.336761  0.0083 0.000477 0.000636 0.001827  0.014120 -0.048212 -0.118581
P357 09JUN21 2009.4702 55003 1537 1 -113.6   1446  0.720945   4899057  0.036523  2295  0.336951  0.0083 0.000481 0.000643 0.001853  0.019596 -0.058723 -0.137300
P357 09JUN22 2009.4730 55004 1537 2 -113.6   1446  0.721529   4899057  0.038427  2295  0.329270  0.0083 0.000483 0.000642 0.001864  0.014095 -0.054400 -0.128420
P357 09JUN23 2009.4757 55005 1537 3 -113.6   1446  0.721673   4899057  0.036490  2295  0.331701  0.0083 0.000485 0.000642 0.001906  0.027473 -0.077360 -0.158432
P357 09JUN24 2009.4784 55006 1537 4 -113.6   1446  0.722771   4899057  0.035485  2295  0.339650  0.0083 0.000484 0.000642 0.001881  0.021617 -0.090288 -0.167989
P357 09JUN25 2009.4812 55007 1537 5 -113.6   1446  0.717244   4899057  0.034545  2295  0.335538  0.0083 0.000485 0.000651 0.001898  0.022995 -0.077251 -0.141187
P357 09JUN26 2009.4839 55008 1537 6 -113.6   1446  0.721815   4899057  0.036560  2295  0.341734  0.0083 0.000493 0.000647 0.001918  0.037961 -0.086840 -0.118630
P357 09JUN27 2009.4867 55009 1537 7 -113.6   1446  0.720699   4899057  0.037906  2295  0.336536  0.0083 0.000493 0.000661 0.001926 -0.004936 -0.068659 -0.081717
P357 09JUN28 2009.4894 55010 1538 1 -113.6   1446  0.721505   4899057  0.035471  2295  0.335622  0.0083 0.000491 0.000650 0.001922  0.002707 -0.066710 -0.120333
P357 09JUN29 2009.4921 55011 1538 2 -113.6   1446  0.719850   4899057  0.037980  2295  0.336066  0.0083 0.000490 0.000646 0.001903 -0.001928 -0.081934 -0.105885
P357 09JUN30 2009.4949 55012 1538 3 -113.6   1446  0.720320   4899057  0.036733  2295  0.332919  0.0083 0.000489 0.000644 0.001892  0.010280 -0.062143 -0.116605
P357 09JUL01 2009.4976 55013 1538 4 -113.6   1446  0.720851   4899057  0.036499  2295  0.343451  0.0083 0.000493 0.000652 0.001921  0.045909 -0.094621 -0.139920
P357 09JUL02 2009.5003 55014 1538 5 -113.6   1446  0.722492   4899057  0.038984  2295  0.333536  0.0083 0.000478 0.000639 0.001829  0.014819 -0.035940 -0.119143
P357 09JUL03 2009.5031 55015 1538 6 -113.6   1446  0.720884   4899057  0.037458  2295  0.338870  0.0083 0.000482 0.000643 0.001844  0.034379 -0.062872 -0.141025
P357 09JUL04 2009.5058 55016 1538 7 -113.6   1446  0.721437   4899057  0.037169  2295  0.332409  0.0083 0.000476 0.000634 0.001815  0.019278 -0.049633 -0.138782
P357 09JUL05 2009.5086 55017 1539 1 -113.6   1446  0.720861   4899057  0.035295  2295  0.338287  0.0083 0.000476 0.000632 0.001806  0.009212 -0.039312 -0.138732
P357 09JUL06 2009.5113 55018 1539 2 -113.6   1446  0.719887   4899057  0.034522  2295  0.335810  0.0083 0.000478 0.000632 0.001818  0.021969 -0.048097 -0.147071
P357 09JUL07 2009.5140 55019 1539 3 -113.6   1446  0.720369   4899057  0.036779  2295  0.337222  0.0083 0.000479 0.000633 0.001816  0.021330 -0.044132 -0.125741
P357 09JUL08 2009.5168 55020 1539 4 -113.6   1446  0.719477   4899057  0.035796  2295  0.336754  0.0083 0.000483 0.000642 0.001846  0.003027 -0.034026 -0.142269
P357 09JUL09 2009.5195 55021 1539 5 -113.6   1446  0.720719   4899057  0.038280  2295  0.338149  0.0083 0.000483 0.000643 0.001838  0.009424 -0.061291 -0.142040
P357 09JUL10 2009.5222 55022 1539 6 -113.6   1446  0.721850   4899057  0.037355  2295  0.331673  0.0083 0.000481 0.000638 0.001838  0.007636 -0.064935 -0.150794
P357 09JUL11 2009.5250 55023 1539 7 -113.6   1446  0.722301   4899057  0.037352  2295  0.341713  0.0083 0.000490 0.000643 0.001897  0.033868 -0.090223 -0.164147
P357 09JUL12 2009.5277 55024 1540 1 -113.6   1446  0.721959   4899057  0.035536  2295  0.337356  0.0083 0.000481 0.000634 0.001823  0.019541 -0.044940 -0.138051
P357 09JUL13 2009.5305 55025 1540 2 -113.6   1446  0.718201   4899057  0.034125  2295  0.333209  0.0083 0.000484 0.000641 0.001839  0.032198 -0.061789 -0.148001
P357 09JUL14 2009.5332 55026 1540 3 -113.6   1446  0.721554   4899057  0.036267  2295  0.337617  0.0083 0.000483 0.000635 0.001829  0.015350 -0.055951 -0.137729
P357 09JUL15 2009.5359 55027 1540 4 -113.6   1446  0.720374   4899057  0.037301  2295  0.343441  0.0083 0.000476 0.000636 0.001811  0.012939 -0.047999 -0.126240
P357 09JUL16 2009.5387 55028 1540 5 -113.6   1446  0.720008   4899057  0.036799  2295  0.342233  0.0083 0.000481 0.000633 0.001831  0.025502 -0.076269 -0.149951
P357 09JUL17 2009.5414 55029 1540 6 -113.6   1446  0.720195   4899057  0.037011  2295  0.333599  0.0083 0.000479 0.000631 0.001819  0.023299 -0.067168 -0.134872
P357 09JUL18 2009.5441 55030 1540 7 -113.6   1446  0.720206   4899057  0.037152  2295  0.336038  0.0083 0.000485 0.000638 0.001863  0.027287 -0.077725 -0.141534
P357 09JUL19 2009.5469 55031 1541 1 -113.6   1446  0.719401   4899057  0.036692  2295  0.343075  0.0083 0.000477 0.000629 0.001794  0.012310 -0.036702 -0.124837
P357 09JUL20 2009.5496 55032 1541 2 -113.6   1446  0.719997   4899057  0.036610  2295  0.333053  0.0083 0.000482 0.000635 0.001833  0.020078 -0.068880 -0.132082
P357 09JUL21 2009.5524 55033 1541 3 -113.6   1446  0.720106   4899057  0.035637  2295  0.339822  0.0083 0.000479 0.000633 0.001826  0.026856 -0.078799 -0.135387
P357 09JUL22 2009.5551 55034 1541 4 -113.6   1446  0.719663   4899057  0.035528  2295  0.340892  0.0083 0.000477 0.000632 0.001824  0.009691 -0.059387 -0.147570
P357 09JUL23 2009.5578 55035 1541 5 -113.6   1446  0.718176   4899057  0.038209  2295  0.344784  0.0083 0.000480 0.000637 0.001838  0.035395 -0.081580 -0.160215
P357 09JUL24 2009.5606 55036 1541 6 -113.6   1446  0.720677   4899057  0.036273  2295  0.344208  0.0083 0.000494 0.000644 0.001867  0.006382 -0.032253 -0.135657
P357 09JUL25 2009.5633 55037 1541 7 -113.6   1446  0.718068   4899057  0.035642  2295  0.355160  0.0083 0.000486 0.000635 0.001835  0.034118 -0.032930 -0.119909
P357 09JUL26 2009.5661 55038 1542 1 -113.6   1446  0.718836   4899057  0.039688  2295  0.339172  0.0083 0.000489 0.000644 0.001871  0.042113 -0.074440 -0.132220
P357 09JUL27 2009.5688 55039 1542 2 -113.6   1446  0.717704   4899057  0.036913  2295  0.336276  0.0083 0.000486 0.000639 0.001873  0.034882 -0.095432 -0.170649
P357 09JUL28 2009.5715 55040 1542 3 -113.6   1446  0.719539   4899057  0.035268  2295  0.334790  0.0083 0.000480 0.000640 0.001833  0.014333 -0.060019 -0.150389
P357 09JUL29 2009.5743 55041 1542 4 -113.6   1446  0.718018   4899057  0.037432  2295  0.340874  0.0083 0.000480 0.000632 0.001817  0.011679 -0.050288 -0.143853
P357 09JUL30 2009.5770 55042 1542 5 -113.6   1446  0.719697   4899057  0.036732  2295  0.344499  0.0083 0.000488 0.000659 0.001874 -0.002569 -0.046811 -0.149378
P357 09JUL31 2009.5797 55043 1542 6 -113.6   1446  0.719025   4899057  0.036867  2295  0.340711  0.0083 0.000482 0.000642 0.001836  0.004915 -0.037855 -0.111412
P357 09AUG01 2009.5825 55044 1542 7 -113.6   1446  0.718716   4899057  0.036693  2295  0.335880  0.0083 0.000482 0.000642 0.001837  0.003460 -0.041508 -0.138060
P357 09AUG02 2009.5852 55045 1543 1 -113.6   1446  0.719592   4899057  0.036925  2295  0.338570  0.0083 0.000478 0.000635 0.001825  0.013366 -0.048466 -0.145115
P357 09AUG03 2009.5880 55046 1543 2 -113.6   1446  0.718872   4899057  0.038079  2295  0.340178  0.0083 0.000482 0.000639 0.001839  0.003128 -0.022515 -0.154488
P357 09AUG04 2009.5907 55047 1543 3 -113.6   1446  0.717688   4899057  0.039205  2295  0.342723  0.0083 0.000484 0.000640 0.001835  0.019527 -0.037158 -0.145585
P357 09AUG05 2009.5934 55048 1543 4 -113.6   1446  0.717742   4899057  0.036190  2295  0.343268  0.0083 0.000487 0.000653 0.001849  0.000869 -0.042763 -0.142228
P357 09AUG06 2009.5962 55049 1543 5 -113.6   1446  0.718015   4899057  0.033935  2295  0.338142  0.0083 0.000493 0.000653 0.001889  0.007955 -0.060605 -0.147444
P357 09AUG07 2009.5989 55050 1543 6 -113.6   1446  0.720100   4899057  0.036082  2295  0.334886  0.0083 0.000478 0.000635 0.001802  0.006481 -0.053143 -0.122208
P357 09AUG08 2009.6016 55051 1543 7 -113.6   1446  0.718683   4899057  0.036172  2295  0.333109  0.0083 0.000479 0.000636 0.001811  0.007264 -0.042935 -0.152598
P357 09AUG09 2009.6044 55052 1544 1 -113.6   1446  0.720226   4899057  0.037904  2295  0.330145  0.0083 0.000481 0.000639 0.001825  0.000392 -0.029254 -0.149685
P357 09AUG10 2009.6071 55053 1544 2 -113.6   1446  0.717786   4899057  0.036130  2295  0.339659  0.0083 0.000486 0.000643 0.001848  0.020239 -0.064394 -0.153550
P357 09AUG11 2009.6099 55054 1544 3 -113.6   1446  0.716931   4899057  0.034604  2295  0.350074  0.0083 0.000494 0.000655 0.001879  0.019665 -0.077553 -0.139528
P357 09AUG12 2009.6126 55055 1544 4 -113.6   1446  0.716303   4899057  0.032194  2295  0.346054  0.0083 0.000480 0.000641 0.001815  0.006695 -0.051908 -0.122003
P357 09AUG13 2009.6153 55056 1544 5 -113.6   1446  0.715979   4899057  0.036269  2295  0.343037  0.0083 0.000479 0.000638 0.001808  0.004107 -0.037072 -0.119452
P357 09AUG14 2009.6181 55057 1544 6 -113.6   1446  0.718063   4899057  0.035967  2295  0.337839  0.0083 0.000486 0.000645 0.001858  0.009586 -0.043850 -0.158411
P357 09AUG15 2009.6208 55058 1544 7 -113.6   1446  0.717998   4899057  0.035529  2295  0.341225  0.0083 0.000482 0.000638 0.001814 -0.006457 -0.031888 -0.151731
P357 09AUG16 2009.6235 55059 1545 1 -113.6   1446  0.717566   4899057  0.038170  2295  0.337587  0.0083 0.000484 0.000639 0.001838 -0.009602 -0.061547 -0.135361
P357 09AUG17 2009.6263 55060 1545 2 -113.6   1446  0.716527   4899057  0.036341  2295  0.340550  0.0083 0.000488 0.000647 0.001841  0.006093 -0.054393 -0.137820
P357 09AUG18 2009.6290 55061 1545 3 -113.6   1446  0.717742   4899057  0.036799  2295  0.342049  0.0083 0.000482 0.000644 0.001821  0.003798 -0.034535 -0.126795
P357 09AUG19 2009.6318 55062 1545 4 -113.6   1446  0.717235   4899057  0.037572  2295  0.346765  0.0083 0.000486 0.000644 0.001863  0.014851 -0.079487 -0.161528
P357 09AUG20 2009.6345 55063 1545 5 -113.6   1446  0.718758   4899057  0.036159  2295  0.345592  0.0083 0.000484 0.000641 0.001834 -0.006582 -0.039859 -0.149997
P357 09AUG21 2009.6372 55064 1545 6 -113.6   1446  0.722443   4899057  0.033423  2295  0.358416  0.0083 0.000494 0.000650 0.001877  0.001338 -0.060839 -0.120567
P357 09AUG22 2009.6400 55065 1545 7 -113.6   1446  0.718111   4899057  0.034232  2295  0.350234  0.0083 0.000494 0.000650 0.001870  0.004346 -0.054746 -0.123841
P357 09AUG23 2009.6427 55066 1546 1 -113.6   1446  0.717459   4899057  0.033061  2295  0.344853  0.0083 0.000491 0.000652 0.001860  0.022193 -0.063225 -0.123432
P357 09AUG24 2009.6454 55067 1546 2 -113.6   1446  0.717758   4899057  0.033585  2295  0.342117  0.0083 0.000492 0.000646 0.001879  0.016759 -0.090619 -0.137039
P357 09AUG25 2009.6482 55068 1546 3 -113.6   1446  0.718212   4899057  0.036186  2295  0.337159  0.0083 0.000492 0.000650 0.001879  0.000104 -0.052383 -0.154498
P357 09AUG26 2009.6509 55069 1546 4 -113.6   1446  0.718850   4899057  0.036714  2295  0.345027  0.0083 0.000495 0.000642 0.001880 -0.007324 -0.060146 -0.136805
P357 09AUG27 2009.6537 55070 1546 5 -113.6   1446  0.717703   4899057  0.037839  2295  0.339439  0.0083 0.000496 0.000646 0.001878  0.004144 -0.061055 -0.124076
P357 09AUG28 2009.6564 55071 1546 6 -113.6   1446  0.718975   4899057  0.037666  2295  0.343117  0.0083 0.000486 0.000634 0.001877  0.006908 -0.098502 -0.101417
P357 09AUG29 2009.6591 55072 1546 7 -113.6   1446  0.718238   4899057  0.036123  2295  0.344632  0.0083 0.000474 0.000630 0.001818  0.019073 -0.058843 -0.122689
P357 09AUG30 2009.6619 55073 1547 1 -113.6   1446  0.719304   4899057  0.037681  2295  0.341138  0.0083 0.000480 0.000635 0.001856  0.024607 -0.053225 -0.157530
P357 09AUG31 2009.6646 55074 1547 2 -113.6   1446  0.719686   4899057  0.037064  2295  0.337844  0.0083 0.000477 0.000630 0.001838 -0.005806 -0.039155 -0.119899
P357 09SEP01 2009.6674 55075 1547 3 -113.6   1446  0.718912   4899057  0.034231  2295  0.350052  0.0083 0.000479 0.000632 0.001843  0.013731 -0.052534 -0.124165
P357 09SEP02 2009.6701 55076 1547 4 -113.6   1446  0.717916   4899057  0.034496  2295  0.339841  0.0083 0.000485 0.000649 0.001907  0.006461 -0.062708 -0.116799
P357 09SEP03 2009.6728 55077 1547 5 -113.6   1446  0.716372   4899057  0.036426  2295  0.346876  0.0083 0.000485 0.000632 0.001861  0.024762 -0.084172 -0.135506
P357 09SEP04 2009.6756 55078 1547 6 -113.6   1446  0.717536   4899057  0.036096  2295  0.349312  0.0083 0.000471 0.000624 0.001799  0.006440 -0.041545 -0.111011
P357 09SEP05 2009.6783 55079 1547 7 -113.6   1446  0.718343   4899057  0.034973  2295  0.345937  0.0083 0.000498 0.000646 0.001906  0.005692 -0.085620 -0.146032
P357 09SEP06 2009.6810 55080 1548 1 -113.6   1446  0.716522   4899057  0.030595  2295  0.345364  0.0083 0.000503 0.000647 0.001909  0.009395 -0.060863 -0.150517
P357 09SEP07 2009.6838 55081 1548 2 -113.6   1446  0.715367   4899057  0.033385  2295  0.335965  0.0083 0.000482 0.000630 0.001852  0.003949 -0.052597 -0.112758
P357 09SEP08 2009.6865 55082 1548 3 -113.6   1446  0.718051   4899057  0.036471  2295  0.344113  0.0083 0.000487 0.000636 0.001889  0.015758 -0.079302 -0.128358
P357 09SEP09 2009.6893 55083 1548 4 -113.6   1446  0.718769   4899057  0.034616  2295  0.348828  0.0083 0.000482 0.000631 0.001840  0.027483 -0.078548 -0.136118
P357 09SEP10 2009.6920 55084 1548 5 -113.6   1446  0.719386   4899057  0.036383  2295  0.344283  0.0083 0.000485 0.000628 0.001852  0.010149 -0.063432 -0.122605
P357 09SEP11 2009.6947 55085 1548 6 -113.6   1446  0.719685   4899057  0.037013  2295  0.342469  0.0083 0.000488 0.000635 0.001870 -0.005172 -0.030488 -0.133358
