site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
P361 09FEB20 2009.1389 54882 1519 6 -111.4  -3153 -0.103632   4936086  0.956525  2930  0.904723  0.0083 0.000470 0.000623 0.001779  0.026650 -0.023058 -0.098365
P361 09FEB21 2009.1417 54883 1519 7 -111.4  -3153 -0.101855   4936086  0.958698  2930  0.909725  0.0083 0.000473 0.000622 0.001779  0.008713 -0.011992 -0.102089
P361 09FEB22 2009.1444 54884 1520 1 -111.4  -3153 -0.103017   4936086  0.956867  2930  0.906787  0.0083 0.000469 0.000618 0.001762  0.008567 -0.007287 -0.079812
P361 09FEB23 2009.1472 54885 1520 2 -111.4  -3153 -0.102693   4936086  0.957249  2930  0.908401  0.0083 0.000483 0.000632 0.001797  0.010257 -0.022732 -0.104454
P361 09FEB24 2009.1499 54886 1520 3 -111.4  -3153 -0.094747   4936086  0.959480  2930  0.918450  0.0083 0.000487 0.000638 0.001825  0.004420 -0.020325 -0.098185
P361 09FEB25 2009.1526 54887 1520 4 -111.4  -3153 -0.091206   4936086  0.962749  2930  0.915283  0.0083 0.000476 0.000625 0.001795 -0.007618 -0.018548 -0.086347
P361 09FEB26 2009.1554 54888 1520 5 -111.4  -3153 -0.094295   4936086  0.964225  2930  0.913754  0.0083 0.000486 0.000631 0.001830 -0.001985  0.004120 -0.118167
P361 09FEB27 2009.1581 54889 1520 6 -111.4  -3153 -0.094079   4936086  0.962050  2930  0.911875  0.0083 0.000489 0.000635 0.001830  0.008500 -0.022763 -0.104212
P361 09FEB28 2009.1608 54890 1520 7 -111.4  -3153 -0.093130   4936086  0.961807  2930  0.908584  0.0083 0.000473 0.000623 0.001786  0.010915 -0.024158 -0.080619
P361 09MAR01 2009.1636 54891 1521 1 -111.4  -3153 -0.098443   4936086  0.957735  2930  0.913175  0.0083 0.000473 0.000625 0.001787  0.005609 -0.019113 -0.088381
P361 09MAR02 2009.1663 54892 1521 2 -111.4  -3153 -0.100479   4936086  0.958292  2930  0.907022  0.0083 0.000471 0.000622 0.001781  0.014056 -0.020443 -0.083350
P361 09MAR03 2009.1691 54893 1521 3 -111.4  -3153 -0.101191   4936086  0.961776  2930  0.905797  0.0083 0.000482 0.000635 0.001835  0.030857 -0.006990 -0.111347
P361 09MAR04 2009.1718 54894 1521 4 -111.4  -3153 -0.102732   4936086  0.961094  2930  0.904797  0.0083 0.000472 0.000623 0.001793  0.006294 -0.014153 -0.099898
P361 09MAR05 2009.1745 54895 1521 5 -111.4  -3153 -0.102985   4936086  0.958858  2930  0.907345  0.0083 0.000478 0.000627 0.001809  0.011495 -0.028175 -0.088997
P361 09MAR06 2009.1773 54896 1521 6 -111.4  -3153 -0.100645   4936086  0.959886  2930  0.903636  0.0083 0.000485 0.000644 0.001830 -0.008662 -0.024983 -0.094587
P361 09MAR07 2009.1800 54897 1521 7 -111.4  -3153 -0.102181   4936086  0.958543  2930  0.905419  0.0083 0.000476 0.000624 0.001796  0.008937 -0.029823 -0.084450
P361 09MAR08 2009.1828 54898 1522 1 -111.4  -3153 -0.102829   4936086  0.960514  2930  0.906309  0.0083 0.000474 0.000623 0.001799  0.004321 -0.022181 -0.087682
P361 09MAR09 2009.1855 54899 1522 2 -111.4  -3153 -0.101657   4936086  0.961219  2930  0.901970  0.0083 0.000476 0.000626 0.001804  0.000309 -0.006736 -0.088294
P361 09MAR10 2009.1882 54900 1522 3 -111.4  -3153 -0.103662   4936086  0.956619  2930  0.898463  0.0083 0.000478 0.000621 0.001804  0.000920 -0.011298 -0.090602
P361 09MAR11 2009.1910 54901 1522 4 -111.4  -3153 -0.102267   4936086  0.958193  2930  0.901812  0.0083 0.000476 0.000630 0.001800 -0.002338 -0.013494 -0.088744
P361 09MAR12 2009.1937 54902 1522 5 -111.4  -3153 -0.103719   4936086  0.957751  2930  0.904999  0.0083 0.000479 0.000626 0.001800  0.002518 -0.032142 -0.092182
P361 09MAR13 2009.1964 54903 1522 6 -111.4  -3153 -0.104581   4936086  0.956463  2930  0.903884  0.0083 0.000475 0.000628 0.001806  0.010357 -0.018730 -0.084649
P361 09MAR14 2009.1992 54904 1522 7 -111.4  -3153 -0.105629   4936086  0.956232  2930  0.908145  0.0083 0.000478 0.000629 0.001816  0.008616 -0.007040 -0.089103
P361 09MAR15 2009.2019 54905 1523 1 -111.4  -3153 -0.103675   4936086  0.955235  2930  0.908145  0.0083 0.000476 0.000624 0.001807  0.013026 -0.004764 -0.110172
P361 09MAR16 2009.2047 54906 1523 2 -111.4  -3153 -0.100813   4936086  0.962365  2930  0.911146  0.0083 0.000476 0.000626 0.001807  0.004807 -0.001538 -0.096912
P361 09MAR17 2009.2074 54907 1523 3 -111.4  -3153 -0.098500   4936086  0.962085  2930  0.905876  0.0083 0.000473 0.000624 0.001790  0.006882 -0.014539 -0.095075
P361 09MAR18 2009.2101 54908 1523 4 -111.4  -3153 -0.099205   4936086  0.961540  2930  0.909802  0.0083 0.000475 0.000627 0.001791  0.016672 -0.018491 -0.104432
P361 09MAR19 2009.2129 54909 1523 5 -111.4  -3153 -0.103087   4936086  0.960035  2930  0.904747  0.0083 0.000473 0.000626 0.001789  0.018364 -0.016992 -0.092265
P361 09MAR20 2009.2156 54910 1523 6 -111.4  -3153 -0.106222   4936086  0.956171  2930  0.906890  0.0083 0.000474 0.000626 0.001812  0.012871  0.004632 -0.110797
P361 09MAR21 2009.2183 54911 1523 7 -111.4  -3153 -0.104981   4936086  0.957693  2930  0.913400  0.0083 0.000472 0.000625 0.001794  0.006175  0.014470 -0.114064
P361 09MAR22 2009.2211 54912 1524 1 -111.4  -3153 -0.104219   4936086  0.958624  2930  0.904879  0.0083 0.000472 0.000629 0.001801  0.003609  0.010343 -0.101409
P361 09MAR23 2009.2238 54913 1524 2 -111.4  -3153 -0.105502   4936086  0.955524  2930  0.906280  0.0083 0.000472 0.000625 0.001782  0.016086 -0.006310 -0.112691
P361 09MAR24 2009.2266 54914 1524 3 -111.4  -3153 -0.104918   4936086  0.955773  2930  0.905544  0.0083 0.000473 0.000627 0.001794  0.021796 -0.017331 -0.111428
P361 09MAR25 2009.2293 54915 1524 4 -111.4  -3153 -0.105984   4936086  0.955917  2930  0.901218  0.0083 0.000472 0.000632 0.001806  0.005671  0.012637 -0.091642
P361 09MAR26 2009.2320 54916 1524 5 -111.4  -3153 -0.106434   4936086  0.957001  2930  0.898458  0.0083 0.000471 0.000625 0.001793  0.007370  0.020663 -0.111865
P361 09MAR27 2009.2348 54917 1524 6 -111.4  -3153 -0.105102   4936086  0.957427  2930  0.904794  0.0083 0.000477 0.000638 0.001814  0.000892  0.008705 -0.119677
P361 09MAR28 2009.2375 54918 1524 7 -111.4  -3153 -0.106711   4936086  0.956401  2930  0.905812  0.0083 0.000479 0.000639 0.001819  0.008968 -0.001049 -0.119371
P361 09MAR29 2009.2402 54919 1525 1 -111.4  -3153 -0.105594   4936086  0.959823  2930  0.905001  0.0083 0.000479 0.000643 0.001820  0.007451 -0.009184 -0.120152
P361 09MAR30 2009.2430 54920 1525 2 -111.4  -3153 -0.107728   4936086  0.956108  2930  0.902940  0.0083 0.000480 0.000644 0.001832  0.010532 -0.002035 -0.114532
P361 09MAR31 2009.2457 54921 1525 3 -111.4  -3153 -0.107424   4936086  0.956135  2930  0.902470  0.0083 0.000482 0.000643 0.001837  0.004309  0.006019 -0.115892
P361 09APR01 2009.2485 54922 1525 4 -111.4  -3153 -0.105619   4936086  0.955771  2930  0.906511  0.0083 0.000477 0.000640 0.001815  0.004271  0.004374 -0.123613
P361 09APR02 2009.2512 54923 1525 5 -111.4  -3153 -0.107127   4936086  0.957572  2930  0.907819  0.0083 0.000491 0.000649 0.001859  0.026796 -0.019212 -0.109221
P361 09APR03 2009.2539 54924 1525 6 -111.4  -3153 -0.105124   4936086  0.955850  2930  0.904232  0.0083 0.000493 0.000648 0.001871  0.031994 -0.033604 -0.113782
P361 09APR04 2009.2567 54925 1525 7 -111.4  -3153 -0.104699   4936086  0.955835  2930  0.906947  0.0083 0.000478 0.000642 0.001822  0.004051 -0.019464 -0.115530
P361 09APR05 2009.2594 54926 1526 1 -111.4  -3153 -0.105514   4936086  0.956842  2930  0.904058  0.0083 0.000477 0.000640 0.001819  0.022282 -0.021670 -0.103733
P361 09APR06 2009.2621 54927 1526 2 -111.4  -3153 -0.106615   4936086  0.956812  2930  0.901657  0.0083 0.000478 0.000640 0.001823  0.005940 -0.003020 -0.114353
P361 09APR07 2009.2649 54928 1526 3 -111.4  -3153 -0.107552   4936086  0.955421  2930  0.900540  0.0083 0.000474 0.000636 0.001807  0.004681 -0.000987 -0.119364
P361 09APR08 2009.2676 54929 1526 4 -111.4  -3153 -0.107016   4936086  0.957585  2930  0.906402  0.0083 0.000476 0.000635 0.001806  0.005677 -0.014454 -0.116609
P361 09APR09 2009.2704 54930 1526 5 -111.4  -3153 -0.107728   4936086  0.955366  2930  0.903544  0.0083 0.000478 0.000642 0.001820  0.000623 -0.018039 -0.110015
P361 09APR10 2009.2731 54931 1526 6 -111.4  -3153 -0.106352   4936086  0.956885  2930  0.903066  0.0083 0.000474 0.000639 0.001813  0.003247 -0.020281 -0.107164
P361 09APR11 2009.2758 54932 1526 7 -111.4  -3153 -0.106306   4936086  0.958515  2930  0.906184  0.0083 0.000478 0.000645 0.001830  0.007535 -0.008069 -0.106703
P361 09APR12 2009.2786 54933 1527 1 -111.4  -3153 -0.106532   4936086  0.956715  2930  0.904907  0.0083 0.000477 0.000642 0.001824  0.005951 -0.003791 -0.109179
P361 09APR13 2009.2813 54934 1527 2 -111.4  -3153 -0.105517   4936086  0.957075  2930  0.896590  0.0083 0.000476 0.000640 0.001817  0.005525  0.006486 -0.106752
P361 09APR14 2009.2841 54935 1527 3 -111.4  -3153 -0.105680   4936086  0.959211  2930  0.900780  0.0083 0.000479 0.000641 0.001810  0.007925 -0.006466 -0.087957
P361 09APR15 2009.2868 54936 1527 4 -111.4  -3153 -0.107047   4936086  0.957651  2930  0.904700  0.0083 0.000479 0.000645 0.001820  0.004216 -0.007013 -0.098334
P361 09APR16 2009.2895 54937 1527 5 -111.4  -3153 -0.106982   4936086  0.957407  2930  0.903368  0.0083 0.000479 0.000645 0.001826  0.003143  0.002153 -0.088124
P361 09APR17 2009.2923 54938 1527 6 -111.4  -3153 -0.106830   4936086  0.958246  2930  0.900545  0.0083 0.000481 0.000647 0.001830  0.011026  0.008833 -0.094288
P361 09APR18 2009.2950 54939 1527 7 -111.4  -3153 -0.106551   4936086  0.956592  2930  0.901060  0.0083 0.000475 0.000637 0.001804 -0.002830  0.003915 -0.097328
P361 09APR19 2009.2977 54940 1528 1 -111.4  -3153 -0.108998   4936086  0.955169  2930  0.898159  0.0083 0.000477 0.000639 0.001811 -0.004320  0.004704 -0.094555
P361 09APR20 2009.3005 54941 1528 2 -111.4  -3153 -0.109930   4936086  0.955603  2930  0.901410  0.0083 0.000477 0.000642 0.001816 -0.003219 -0.017574 -0.072725
P361 09APR21 2009.3032 54942 1528 3 -111.4  -3153 -0.108285   4936086  0.955533  2930  0.900235  0.0083 0.000475 0.000640 0.001807 -0.002673 -0.012855 -0.095973
P361 09APR22 2009.3060 54943 1528 4 -111.4  -3153 -0.108291   4936086  0.956520  2930  0.904469  0.0083 0.000477 0.000643 0.001825  0.008465 -0.005017 -0.084642
P361 09APR23 2009.3087 54944 1528 5 -111.4  -3153 -0.107521   4936086  0.960965  2930  0.900049  0.0083 0.000480 0.000642 0.001824  0.003413  0.012180 -0.110244
P361 09APR24 2009.3114 54945 1528 6 -111.4  -3153 -0.107660   4936086  0.956021  2930  0.902496  0.0083 0.000474 0.000636 0.001807  0.011739 -0.004914 -0.091806
P361 09APR25 2009.3142 54946 1528 7 -111.4  -3153 -0.109082   4936086  0.955220  2930  0.901305  0.0083 0.000476 0.000640 0.001814  0.003774 -0.018089 -0.070199
P361 09APR26 2009.3169 54947 1529 1 -111.4  -3153 -0.107365   4936086  0.957501  2930  0.897690  0.0083 0.000476 0.000640 0.001806  0.001101 -0.016358 -0.076454
P361 09APR27 2009.3196 54948 1529 2 -111.4  -3153 -0.108348   4936086  0.957025  2930  0.897698  0.0083 0.000475 0.000636 0.001806  0.006477 -0.013109 -0.086414
P361 09APR28 2009.3224 54949 1529 3 -111.4  -3153 -0.109333   4936086  0.957699  2930  0.896768  0.0083 0.000478 0.000641 0.001807  0.004590 -0.007413 -0.089174
P361 09APR29 2009.3251 54950 1529 4 -111.4  -3153 -0.110508   4936086  0.957722  2930  0.893963  0.0083 0.000496 0.000663 0.001885 -0.023847 -0.003798 -0.119953
P361 09APR30 2009.3279 54951 1529 5 -111.4  -3153 -0.109121   4936086  0.957304  2930  0.895080  0.0083 0.000495 0.000661 0.001885 -0.023048 -0.021477 -0.104813
P361 09MAY01 2009.3306 54952 1529 6 -111.4  -3153 -0.109563   4936086  0.954600  2930  0.896346  0.0083 0.000477 0.000641 0.001811 -0.008977 -0.006022 -0.069715
P361 09MAY02 2009.3333 54953 1529 7 -111.4  -3153 -0.107958   4936086  0.956107  2930  0.903382  0.0083 0.000477 0.000642 0.001804 -0.002064 -0.016337 -0.077562
P361 09MAY03 2009.3361 54954 1530 1 -111.4  -3153 -0.106904   4936086  0.956318  2930  0.900713  0.0083 0.000475 0.000637 0.001806 -0.000387 -0.019283 -0.078234
P361 09MAY04 2009.3388 54955 1530 2 -111.4  -3153 -0.109194   4936086  0.955095  2930  0.900647  0.0083 0.000476 0.000636 0.001790  0.003838 -0.003283 -0.086836
P361 09MAY05 2009.3415 54956 1530 3 -111.4  -3153 -0.106322   4936086  0.956137  2930  0.905940  0.0083 0.000479 0.000642 0.001812  0.007973 -0.019706 -0.093252
P361 09MAY06 2009.3443 54957 1530 4 -111.4  -3153 -0.106467   4936086  0.954786  2930  0.910672  0.0083 0.000476 0.000636 0.001800 -0.006738 -0.001427 -0.074285
P361 09MAY07 2009.3470 54958 1530 5 -111.4  -3153 -0.106597   4936086  0.957533  2930  0.901100  0.0083 0.000477 0.000635 0.001813  0.005913  0.002155 -0.067634
P361 09MAY08 2009.3498 54959 1530 6 -111.4  -3153 -0.108819   4936086  0.954733  2930  0.900549  0.0083 0.000474 0.000628 0.001789  0.010216 -0.010692 -0.076580
P361 09MAY09 2009.3525 54960 1530 7 -111.4  -3153 -0.109090   4936086  0.955624  2930  0.896285  0.0083 0.000474 0.000629 0.001789  0.012667 -0.025185 -0.095179
P361 09MAY10 2009.3552 54961 1531 1 -111.4  -3153 -0.110342   4936086  0.956226  2930  0.899350  0.0083 0.000473 0.000627 0.001786  0.006355 -0.006714 -0.099852
P361 09MAY11 2009.3580 54962 1531 2 -111.4  -3153 -0.108262   4936086  0.956240  2930  0.903348  0.0083 0.000476 0.000632 0.001801  0.006516 -0.013575 -0.085405
P361 09MAY12 2009.3607 54963 1531 3 -111.4  -3153 -0.106870   4936086  0.957231  2930  0.906989  0.0083 0.000487 0.000642 0.001842 -0.006000 -0.009556 -0.089399
P361 09MAY13 2009.3634 54964 1531 4 -111.4  -3153 -0.108083   4936086  0.952517  2930  0.903294  0.0083 0.000474 0.000628 0.001791  0.004260 -0.014560 -0.077012
P361 09MAY14 2009.3662 54965 1531 5 -111.4  -3153 -0.109217   4936086  0.954377  2930  0.903032  0.0083 0.000474 0.000626 0.001789  0.002892 -0.030081 -0.084004
P361 09MAY15 2009.3689 54966 1531 6 -111.4  -3153 -0.107336   4936086  0.956591  2930  0.900980  0.0083 0.000476 0.000628 0.001809  0.006937 -0.009435 -0.096841
P361 09MAY16 2009.3717 54967 1531 7 -111.4  -3153 -0.107417   4936086  0.955625  2930  0.895321  0.0083 0.000475 0.000632 0.001797 -0.000886 -0.019447 -0.102047
P361 09MAY17 2009.3744 54968 1532 1 -111.4  -3153 -0.109050   4936086  0.953125  2930  0.897802  0.0083 0.000475 0.000635 0.001801 -0.002248 -0.026562 -0.091976
P361 09MAY18 2009.3771 54969 1532 2 -111.4  -3153 -0.108644   4936086  0.954373  2930  0.900255  0.0083 0.000477 0.000639 0.001816 -0.008840 -0.012699 -0.077072
P361 09MAY19 2009.3799 54970 1532 3 -111.4  -3153 -0.106277   4936086  0.957765  2930  0.905930  0.0083 0.000490 0.000641 0.001862  0.007922 -0.015735 -0.122204
P361 09MAY20 2009.3826 54971 1532 4 -111.4  -3153 -0.104903   4936086  0.955639  2930  0.906191  0.0083 0.000574 0.000722 0.002142  0.007531 -0.018581 -0.088077
P361 09MAY21 2009.3854 54972 1532 5 -111.4  -3153 -0.110360   4936086  0.948673  2930  0.901316  0.0083 0.000478 0.000629 0.001800 -0.009154 -0.018652 -0.106606
P361 09MAY22 2009.3881 54973 1532 6 -111.4  -3153 -0.111064   4936086  0.948010  2930  0.899264  0.0083 0.000480 0.000638 0.001823 -0.014248 -0.015139 -0.122736
P361 09MAY23 2009.3908 54974 1532 7 -111.4  -3153 -0.109020   4936086  0.947829  2930  0.906389  0.0083 0.000480 0.000634 0.001821 -0.008996 -0.020305 -0.096317
P361 09MAY24 2009.3936 54975 1533 1 -111.4  -3153 -0.109218   4936086  0.948028  2930  0.910335  0.0083 0.000478 0.000638 0.001821 -0.004085 -0.016545 -0.073456
P361 09MAY25 2009.3963 54976 1533 2 -111.4  -3153 -0.110063   4936086  0.948205  2930  0.905964  0.0083 0.000476 0.000628 0.001806  0.005518 -0.028052 -0.100373
P361 09MAY26 2009.3990 54977 1533 3 -111.4  -3153 -0.111503   4936086  0.948053  2930  0.906847  0.0083 0.000479 0.000628 0.001812  0.004972 -0.014286 -0.102878
P361 09MAY27 2009.4018 54978 1533 4 -111.4  -3153 -0.110851   4936086  0.947613  2930  0.907247  0.0083 0.000477 0.000635 0.001818  0.002686 -0.023931 -0.113148
P361 09MAY28 2009.4045 54979 1533 5 -111.4  -3153 -0.111568   4936086  0.947586  2930  0.906011  0.0083 0.000476 0.000634 0.001817 -0.005310 -0.010743 -0.110224
P361 09MAY29 2009.4073 54980 1533 6 -111.4  -3153 -0.111201   4936086  0.946960  2930  0.906566  0.0083 0.000476 0.000640 0.001817 -0.000598 -0.021794 -0.072052
P361 09MAY30 2009.4100 54981 1533 7 -111.4  -3153 -0.110772   4936086  0.945552  2930  0.907616  0.0083 0.000480 0.000642 0.001835  0.020153 -0.038963 -0.085494
P361 09MAY31 2009.4127 54982 1534 1 -111.4  -3153 -0.111109   4936086  0.946813  2930  0.909412  0.0083 0.000480 0.000632 0.001811  0.003013 -0.013229 -0.088750
P361 09JUN01 2009.4155 54983 1534 2 -111.4  -3153 -0.110301   4936086  0.948514  2930  0.910208  0.0083 0.000476 0.000635 0.001805  0.004071 -0.017566 -0.100198
P361 09JUN02 2009.4182 54984 1534 3 -111.4  -3153 -0.110229   4936086  0.946053  2930  0.906834  0.0083 0.000474 0.000636 0.001810 -0.000025 -0.012322 -0.109362
P361 09JUN03 2009.4209 54985 1534 4 -111.4  -3153 -0.110130   4936086  0.948164  2930  0.902719  0.0083 0.000477 0.000638 0.001802 -0.004153 -0.018730 -0.094535
P361 09JUN04 2009.4237 54986 1534 5 -111.4  -3153 -0.111425   4936086  0.948218  2930  0.902103  0.0083 0.000476 0.000642 0.001819 -0.000769 -0.025557 -0.063500
P361 09JUN05 2009.4264 54987 1534 6 -111.4  -3153 -0.109179   4936086  0.945688  2930  0.907975  0.0083 0.000475 0.000635 0.001787  0.002902 -0.033787 -0.064661
P361 09JUN06 2009.4292 54988 1534 7 -111.4  -3153 -0.110297   4936086  0.947198  2930  0.904989  0.0083 0.000488 0.000652 0.001838  0.013145 -0.017226 -0.098775
P361 09JUN07 2009.4319 54989 1535 1 -111.4  -3153 -0.110356   4936086  0.946673  2930  0.906733  0.0083 0.000478 0.000636 0.001804  0.004189 -0.007899 -0.086975
P361 09JUN08 2009.4346 54990 1535 2 -111.4  -3153 -0.110475   4936086  0.947198  2930  0.902713  0.0083 0.000474 0.000637 0.001795 -0.002779 -0.029322 -0.090469
P361 09JUN09 2009.4374 54991 1535 3 -111.4  -3153 -0.110583   4936086  0.946717  2930  0.907899  0.0083 0.000479 0.000637 0.001799 -0.001941 -0.023997 -0.077444
P361 09JUN10 2009.4401 54992 1535 4 -111.4  -3153 -0.112290   4936086  0.947570  2930  0.903857  0.0083 0.000477 0.000633 0.001792 -0.004664 -0.010037 -0.074702
P361 09JUN11 2009.4428 54993 1535 5 -111.4  -3153 -0.111311   4936086  0.947730  2930  0.904881  0.0083 0.000475 0.000632 0.001775  0.002231 -0.029275 -0.066491
P361 09JUN12 2009.4456 54994 1535 6 -111.4  -3153 -0.111943   4936086  0.944882  2930  0.907307  0.0083 0.000477 0.000634 0.001794 -0.001441 -0.003696 -0.098787
P361 09JUN13 2009.4483 54995 1535 7 -111.4  -3153 -0.110838   4936086  0.945388  2930  0.908215  0.0083 0.000476 0.000637 0.001799 -0.000226 -0.011318 -0.106078
P361 09JUN14 2009.4511 54996 1536 1 -111.4  -3153 -0.110418   4936086  0.946544  2930  0.904928  0.0083 0.000478 0.000640 0.001803 -0.007787 -0.002417 -0.097235
P361 09JUN15 2009.4538 54997 1536 2 -111.4  -3153 -0.109812   4936086  0.946211  2930  0.911556  0.0083 0.000479 0.000645 0.001804 -0.002168 -0.024662 -0.072675
P361 09JUN16 2009.4565 54998 1536 3 -111.4  -3153 -0.110459   4936086  0.949675  2930  0.911618  0.0083 0.000476 0.000636 0.001783  0.012490 -0.017879 -0.080748
P361 09JUN17 2009.4593 54999 1536 4 -111.4  -3153 -0.111469   4936086  0.946033  2930  0.909289  0.0083 0.000474 0.000634 0.001773  0.009782 -0.019987 -0.073739
P361 09JUN18 2009.4620 55000 1536 5 -111.4  -3153 -0.111909   4936086  0.946966  2930  0.905060  0.0083 0.000478 0.000634 0.001782  0.002972 -0.019540 -0.081626
P361 09JUN19 2009.4648 55001 1536 6 -111.4  -3153 -0.109743   4936086  0.948407  2930  0.906305  0.0083 0.000477 0.000638 0.001799 -0.004062 -0.017433 -0.088482
P361 09JUN20 2009.4675 55002 1536 7 -111.4  -3153 -0.109283   4936086  0.948133  2930  0.911177  0.0083 0.000478 0.000633 0.001784 -0.004087 -0.009688 -0.088075
P361 09JUN21 2009.4702 55003 1537 1 -111.4  -3153 -0.111749   4936086  0.947333  2930  0.907023  0.0083 0.000481 0.000638 0.001801 -0.007469 -0.011449 -0.089015
P361 09JUN22 2009.4730 55004 1537 2 -111.4  -3153 -0.110237   4936086  0.949112  2930  0.896842  0.0083 0.000479 0.000635 0.001795 -0.000284 -0.006709 -0.081970
P361 09JUN23 2009.4757 55005 1537 3 -111.4  -3153 -0.110916   4936086  0.946510  2930  0.904232  0.0083 0.000478 0.000635 0.001796  0.005532 -0.007561 -0.085934
P361 09JUN24 2009.4784 55006 1537 4 -111.4  -3153 -0.111922   4936086  0.946535  2930  0.906047  0.0083 0.000485 0.000633 0.001803 -0.008378  0.001993 -0.093861
P361 09JUN25 2009.4812 55007 1537 5 -111.4  -3153 -0.111338   4936086  0.947756  2930  0.914529  0.0083 0.000477 0.000637 0.001798 -0.003801 -0.010733 -0.086047
P361 09JUN26 2009.4839 55008 1537 6 -111.4  -3153 -0.110982   4936086  0.947772  2930  0.914402  0.0083 0.000490 0.000645 0.001846  0.004113 -0.008894 -0.098539
P361 09JUN27 2009.4867 55009 1537 7 -111.4  -3153 -0.111823   4936086  0.946594  2930  0.907764  0.0083 0.000489 0.000645 0.001850 -0.003233  0.002710 -0.060997
P361 09JUN28 2009.4894 55010 1538 1 -111.4  -3153 -0.112295   4936086  0.946921  2930  0.905282  0.0083 0.000486 0.000644 0.001848 -0.007064 -0.007408 -0.065111
P361 09JUN29 2009.4921 55011 1538 2 -111.4  -3153 -0.111548   4936086  0.946589  2930  0.912178  0.0083 0.000485 0.000646 0.001836  0.001348 -0.007868 -0.054564
P361 09JUN30 2009.4949 55012 1538 3 -111.4  -3153 -0.112300   4936086  0.947270  2930  0.907082  0.0083 0.000490 0.000642 0.001839 -0.007342 -0.019449 -0.077566
P361 09JUL01 2009.4976 55013 1538 4 -111.4  -3153 -0.113821   4936086  0.946316  2930  0.923686  0.0083 0.000487 0.000639 0.001834 -0.008747 -0.004613 -0.077656
P361 09JUL02 2009.5003 55014 1538 5 -111.4  -3153 -0.109157   4936086  0.946775  2930  0.912100  0.0083 0.000482 0.000642 0.001810 -0.005674 -0.006936 -0.085483
P361 09JUL03 2009.5031 55015 1538 6 -111.4  -3153 -0.111495   4936086  0.946830  2930  0.907587  0.0083 0.000477 0.000636 0.001792  0.003285 -0.007633 -0.081901
P361 09JUL04 2009.5058 55016 1538 7 -111.4  -3153 -0.111263   4936086  0.945797  2930  0.911645  0.0083 0.000478 0.000634 0.001792  0.005908 -0.004483 -0.082702
P361 09JUL05 2009.5086 55017 1539 1 -111.4  -3153 -0.111496   4936086  0.942591  2930  0.913651  0.0083 0.000481 0.000634 0.001799  0.003096 -0.010583 -0.097000
P361 09JUL06 2009.5113 55018 1539 2 -111.4  -3153 -0.110075   4936086  0.948465  2930  0.910378  0.0083 0.000482 0.000628 0.001792 -0.000167 -0.018738 -0.101442
P361 09JUL07 2009.5140 55019 1539 3 -111.4  -3153 -0.111529   4936086  0.947470  2930  0.905672  0.0083 0.000480 0.000633 0.001800 -0.002916 -0.005162 -0.088816
P361 09JUL08 2009.5168 55020 1539 4 -111.4  -3153 -0.110534   4936086  0.948069  2930  0.913407  0.0083 0.000480 0.000635 0.001798 -0.003979 -0.012026 -0.084625
P361 09JUL09 2009.5195 55021 1539 5 -111.4  -3153 -0.113703   4936086  0.946679  2930  0.913162  0.0083 0.000480 0.000634 0.001806 -0.014917 -0.009288 -0.082150
P361 09JUL10 2009.5222 55022 1539 6 -111.4  -3153 -0.111415   4936086  0.946613  2930  0.907795  0.0083 0.000482 0.000637 0.001803 -0.001285 -0.010491 -0.076375
P361 09JUL11 2009.5250 55023 1539 7 -111.4  -3153 -0.112046   4936086  0.946642  2930  0.911929  0.0083 0.000484 0.000635 0.001812 -0.005055 -0.018987 -0.097750
P361 09JUL12 2009.5277 55024 1540 1 -111.4  -3153 -0.111190   4936086  0.946511  2930  0.908582  0.0083 0.000483 0.000631 0.001798  0.002024 -0.022608 -0.096070
P361 09JUL13 2009.5305 55025 1540 2 -111.4  -3153 -0.111955   4936086  0.950839  2930  0.913022  0.0083 0.000483 0.000635 0.001798  0.004929 -0.023611 -0.084810
P361 09JUL14 2009.5332 55026 1540 3 -111.4  -3153 -0.113189   4936086  0.946784  2930  0.906794  0.0083 0.000480 0.000631 0.001789  0.004294 -0.008969 -0.089255
P361 09JUL15 2009.5359 55027 1540 4 -111.4  -3153 -0.113990   4936086  0.945760  2930  0.902460  0.0083 0.000477 0.000630 0.001782 -0.007306  0.002848 -0.093467
P361 09JUL16 2009.5387 55028 1540 5 -111.4  -3153 -0.112934   4936086  0.948371  2930  0.907295  0.0083 0.000480 0.000633 0.001797 -0.003068 -0.012162 -0.090705
P361 09JUL17 2009.5414 55029 1540 6 -111.4  -3153 -0.113507   4936086  0.947726  2930  0.909951  0.0083 0.000479 0.000630 0.001786 -0.000696 -0.010849 -0.103138
P361 09JUL18 2009.5441 55030 1540 7 -111.4  -3153 -0.112981   4936086  0.947189  2930  0.912160  0.0083 0.000479 0.000632 0.001788  0.002054 -0.019820 -0.092331
P361 09JUL19 2009.5469 55031 1541 1 -111.4  -3153 -0.110528   4936086  0.948056  2930  0.907197  0.0083 0.000478 0.000630 0.001777  0.003213 -0.003869 -0.076245
