site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
P352 10JUN27 2010.4860 55374 1590 1 -114.1    315  0.425897   4857051  0.186316  2474  0.669214  0.0084 0.000521 0.000674 0.002075  0.109026  0.054996  0.003279
P352 10JUN28 2010.4887 55375 1590 2 -114.1    315  0.426877   4857051  0.187500  2474  0.670223  0.0084 0.000523 0.000675 0.002088  0.108266  0.040371  0.000124
P352 10JUN29 2010.4914 55376 1590 3 -114.1    315  0.424728   4857051  0.182645  2474  0.659140  0.0084 0.000521 0.000677 0.002075  0.103217  0.040369 -0.003783
P352 10JUN30 2010.4942 55377 1590 4 -114.1    315  0.425314   4857051  0.183818  2474  0.661627  0.0084 0.000524 0.000674 0.002087  0.105821  0.052054 -0.009185
P352 10JUL01 2010.4969 55378 1590 5 -114.1    315  0.425186   4857051  0.183145  2474  0.665258  0.0084 0.000527 0.000686 0.002129  0.100983  0.062155  0.010330
P352 10JUL02 2010.4997 55379 1590 6 -114.1    315  0.425820   4857051  0.185686  2474  0.659326  0.0084 0.000523 0.000675 0.002064  0.117818  0.034885 -0.002911
P352 10JUL03 2010.5024 55380 1590 7 -114.1    315  0.427031   4857051  0.185398  2474  0.670334  0.0084 0.000524 0.000675 0.002087  0.101413  0.032842 -0.008519
P352 10JUL04 2010.5051 55381 1591 1 -114.1    315  0.424399   4857051  0.187557  2474  0.672950  0.0084 0.000521 0.000677 0.002091  0.102641  0.047431  0.026155
P352 10JUL05 2010.5079 55382 1591 2 -114.1    315  0.428630   4857051  0.186767  2474  0.668861  0.0084 0.000523 0.000666 0.002058  0.101322  0.022142 -0.006004
P352 10JUL06 2010.5106 55383 1591 3 -114.1    315  0.425103   4857051  0.186281  2474  0.664660  0.0084 0.000521 0.000669 0.002057  0.097442  0.034673 -0.003912
P352 10JUL07 2010.5133 55384 1591 4 -114.1    315  0.425552   4857051  0.186651  2474  0.663217  0.0084 0.000523 0.000673 0.002063  0.110446  0.038963 -0.004922
P352 10JUL08 2010.5161 55385 1591 5 -114.1    315  0.425939   4857051  0.185810  2474  0.668639  0.0084 0.000523 0.000668 0.002077  0.104253  0.023436  0.005951
P352 10JUL09 2010.5188 55386 1591 6 -114.1    315  0.426689   4857051  0.183911  2474  0.669032  0.0084 0.000521 0.000665 0.002061  0.105130  0.024621  0.017809
P352 10JUL10 2010.5216 55387 1591 7 -114.1    315  0.426301   4857051  0.185762  2474  0.667129  0.0084 0.000521 0.000671 0.002064  0.100298  0.044647 -0.006477
P352 10JUL11 2010.5243 55388 1592 1 -114.1    315  0.424898   4857051  0.185708  2474  0.668148  0.0084 0.000517 0.000656 0.002036  0.099758  0.059128 -0.027954
P352 10JUL12 2010.5270 55389 1592 2 -114.1    315  0.427073   4857051  0.182971  2474  0.680933  0.0084 0.000520 0.000653 0.002018  0.113343  0.049567 -0.021840
P352 10JUL13 2010.5298 55390 1592 3 -114.1    315  0.422809   4857051  0.180677  2474  0.668973  0.0084 0.000517 0.000653 0.002023  0.114784  0.045981 -0.019974
P352 10JUL14 2010.5325 55391 1592 4 -114.1    315  0.422782   4857051  0.185081  2474  0.665296  0.0084 0.000515 0.000658 0.002033  0.121081  0.042744  0.015117
P352 10JUL15 2010.5352 55392 1592 5 -114.1    315  0.426633   4857051  0.184390  2474  0.668120  0.0084 0.000517 0.000657 0.002027  0.119031  0.032298  0.010888
P352 10JUL16 2010.5380 55393 1592 6 -114.1    315  0.424820   4857051  0.185178  2474  0.669504  0.0084 0.000511 0.000652 0.002011  0.108436  0.047942  0.001322
P352 10JUL17 2010.5407 55394 1592 7 -114.1    315  0.423515   4857051  0.181668  2474  0.664195  0.0084 0.000515 0.000650 0.002004  0.111244  0.041413 -0.009659
P352 10JUL18 2010.5435 55395 1593 1 -114.1    315  0.425365   4857051  0.187031  2474  0.662420  0.0084 0.000517 0.000652 0.002013  0.117944  0.027191 -0.015498
P352 10JUL19 2010.5462 55396 1593 2 -114.1    315  0.426494   4857051  0.183497  2474  0.675852  0.0084 0.000511 0.000647 0.002005  0.117030  0.033136  0.001883
P352 10JUL20 2010.5489 55397 1593 3 -114.1    315  0.428151   4857051  0.186900  2474  0.671864  0.0084 0.000513 0.000650 0.002010  0.109613  0.024038 -0.000773
P352 10JUL21 2010.5517 55398 1593 4 -114.1    315  0.425521   4857051  0.186094  2474  0.666662  0.0084 0.000514 0.000651 0.002016  0.103305  0.037065  0.008462
P352 10JUL22 2010.5544 55399 1593 5 -114.1    315  0.424115   4857051  0.183814  2474  0.661865  0.0084 0.000513 0.000655 0.002018  0.113555  0.040722 -0.000570
P352 10JUL23 2010.5572 55400 1593 6 -114.1    315  0.427671   4857051  0.184639  2474  0.671839  0.0084 0.000515 0.000652 0.002016  0.106784  0.040286 -0.014144
P352 10JUL24 2010.5599 55401 1593 7 -114.1    315  0.426220   4857051  0.184635  2474  0.675957  0.0084 0.000514 0.000653 0.002013  0.109301  0.036454 -0.014298
P352 10JUL25 2010.5626 55402 1594 1 -114.1    315  0.422664   4857051  0.184259  2474  0.671715  0.0084 0.000516 0.000652 0.002010  0.118718  0.015523 -0.014491
P352 10JUL26 2010.5654 55403 1594 2 -114.1    315  0.423552   4857051  0.179849  2474  0.667664  0.0084 0.000518 0.000655 0.002025  0.109356  0.026818  0.001911
P352 10JUL27 2010.5681 55404 1594 3 -114.1    315  0.423075   4857051  0.185446  2474  0.662035  0.0084 0.000516 0.000654 0.002027  0.106955  0.038718 -0.017166
P352 10JUL28 2010.5708 55405 1594 4 -114.1    315  0.424309   4857051  0.181770  2474  0.661626  0.0084 0.000516 0.000651 0.002025  0.116539  0.032686 -0.009946
P352 10JUL29 2010.5736 55406 1594 5 -114.1    315  0.423503   4857051  0.177794  2474  0.665461  0.0084 0.000526 0.000668 0.002047  0.092919  0.034983 -0.027038
P352 10JUL30 2010.5763 55407 1594 6 -114.1    315  0.422947   4857051  0.183414  2474  0.667807  0.0084 0.000525 0.000660 0.002035  0.093232  0.018422 -0.023997
P352 10JUL31 2010.5791 55408 1594 7 -114.1    315  0.425790   4857051  0.182694  2474  0.658266  0.0084 0.000517 0.000651 0.002033  0.092863  0.034279 -0.010724
P352 10AUG01 2010.5818 55409 1595 1 -114.1    315  0.424028   4857051  0.182442  2474  0.672020  0.0084 0.000516 0.000651 0.002023  0.108831  0.018261 -0.001758
P352 10AUG02 2010.5845 55410 1595 2 -114.1    315  0.423546   4857051  0.185265  2474  0.667252  0.0084 0.000513 0.000655 0.002025  0.105165  0.039258  0.002535
P352 10AUG03 2010.5873 55411 1595 3 -114.1    315  0.420736   4857051  0.182628  2474  0.670008  0.0084 0.000530 0.000657 0.002034  0.113256  0.031424 -0.043167
P352 10AUG04 2010.5900 55412 1595 4 -114.1    315  0.421616   4857051  0.183171  2474  0.673399  0.0084 0.000531 0.000656 0.002029  0.114134  0.027868 -0.028552
P352 10AUG05 2010.5927 55413 1595 5 -114.1    315  0.422428   4857051  0.182407  2474  0.675275  0.0084 0.000511 0.000642 0.002001  0.096886  0.033477 -0.020619
P352 10AUG06 2010.5955 55414 1595 6 -114.1    315  0.422414   4857051  0.180064  2474  0.659365  0.0084 0.000518 0.000651 0.002035  0.108377  0.022447  0.000440
P352 10AUG07 2010.5982 55415 1595 7 -114.1    315  0.421070   4857051  0.183895  2474  0.666883  0.0084 0.000518 0.000654 0.002036  0.098123  0.032417 -0.028899
P352 10AUG08 2010.6010 55416 1596 1 -114.1    315  0.421112   4857051  0.180687  2474  0.661924  0.0084 0.000514 0.000644 0.002013  0.105490  0.035379 -0.023290
P352 10AUG09 2010.6037 55417 1596 2 -114.1    315  0.423698   4857051  0.183873  2474  0.664604  0.0084 0.000508 0.000640 0.001983  0.100721  0.032621 -0.013220
P352 10AUG10 2010.6064 55418 1596 3 -114.1    315  0.423287   4857051  0.179992  2474  0.662506  0.0084 0.000510 0.000640 0.001991  0.099712  0.024525 -0.007663
P352 10AUG11 2010.6092 55419 1596 4 -114.1    315  0.417850   4857051  0.181575  2474  0.664857  0.0084 0.000512 0.000649 0.002017  0.102253  0.018975  0.002045
P352 10AUG12 2010.6119 55420 1596 5 -114.1    315  0.420716   4857051  0.182340  2474  0.666435  0.0084 0.000518 0.000654 0.002028  0.102124  0.023779 -0.024606
P352 10AUG13 2010.6146 55421 1596 6 -114.1    315  0.422295   4857051  0.186633  2474  0.675692  0.0084 0.000517 0.000653 0.002027  0.105376  0.029611 -0.012265
P352 10AUG14 2010.6174 55422 1596 7 -114.1    315  0.424165   4857051  0.188016  2474  0.671237  0.0084 0.000510 0.000642 0.001992  0.098116  0.026239 -0.021431
P352 10AUG15 2010.6201 55423 1597 1 -114.1    315  0.424168   4857051  0.185152  2474  0.670242  0.0084 0.000510 0.000638 0.002004  0.088194  0.049639 -0.014731
P352 10AUG16 2010.6229 55424 1597 2 -114.1    315  0.422750   4857051  0.184256  2474  0.670663  0.0084 0.000510 0.000645 0.002008  0.093602  0.015396 -0.008723
P352 10AUG17 2010.6256 55425 1597 3 -114.1    315  0.423091   4857051  0.182078  2474  0.668813  0.0084 0.000515 0.000649 0.002020  0.093427  0.025534 -0.028615
P352 10AUG18 2010.6283 55426 1597 4 -114.1    315  0.420656   4857051  0.181333  2474  0.665562  0.0084 0.000517 0.000652 0.002029  0.100558  0.028540 -0.017682
P352 10AUG19 2010.6311 55427 1597 5 -114.1    315  0.422982   4857051  0.181034  2474  0.667965  0.0084 0.000528 0.000652 0.002045  0.082955  0.032814 -0.037535
P352 10AUG20 2010.6338 55428 1597 6 -114.1    315  0.422686   4857051  0.183036  2474  0.672084  0.0084 0.000510 0.000643 0.002007  0.094288  0.039756 -0.000938
P352 10AUG21 2010.6366 55429 1597 7 -114.1    315  0.421570   4857051  0.183186  2474  0.675460  0.0084 0.000509 0.000641 0.002005  0.099560  0.026741  0.009776
P352 10AUG22 2010.6393 55430 1598 1 -114.1    315  0.421811   4857051  0.183422  2474  0.673147  0.0084 0.000512 0.000643 0.002018  0.093158  0.031422 -0.038246
P352 10AUG23 2010.6420 55431 1598 2 -114.1    315  0.423330   4857051  0.183147  2474  0.665641  0.0084 0.000514 0.000658 0.002045  0.103574  0.028075  0.011466
P352 10AUG24 2010.6448 55432 1598 3 -114.1    315  0.423656   4857051  0.184014  2474  0.670306  0.0084 0.000524 0.000666 0.002079  0.108061  0.035451 -0.029265
P352 10AUG25 2010.6475 55433 1598 4 -114.1    315  0.423279   4857051  0.183658  2474  0.666657  0.0084 0.000516 0.000644 0.002039  0.095910  0.053432 -0.022749
P352 10AUG26 2010.6502 55434 1598 5 -114.1    315  0.421940   4857051  0.182871  2474  0.666950  0.0084 0.000526 0.000654 0.002072  0.090241  0.048718 -0.020008
P352 10AUG27 2010.6530 55435 1598 6 -114.1    315  0.419054   4857051  0.179395  2474  0.662160  0.0084 0.000545 0.000665 0.002097  0.101481  0.044823 -0.064485
P352 10AUG28 2010.6557 55436 1598 7 -114.1    315  0.421483   4857051  0.183483  2474  0.671081  0.0084 0.000507 0.000643 0.002025  0.106791  0.048971  0.001977
P352 10AUG29 2010.6585 55437 1599 1 -114.1    315  0.419293   4857051  0.179040  2474  0.655354  0.0084 0.000514 0.000643 0.002036  0.098605  0.056803 -0.028285
P352 10AUG30 2010.6612 55438 1599 2 -114.1    315  0.421413   4857051  0.182560  2474  0.664500  0.0084 0.000518 0.000651 0.002036  0.106057  0.044206 -0.002780
P352 10AUG31 2010.6639 55439 1599 3 -114.1    315  0.421397   4857051  0.184273  2474  0.669335  0.0084 0.000516 0.000647 0.002038  0.110060  0.040987 -0.022377
P352 10SEP01 2010.6667 55440 1599 4 -114.1    315  0.420124   4857051  0.184873  2474  0.677957  0.0084 0.000510 0.000633 0.001994  0.105390  0.025825 -0.034013
P352 10SEP02 2010.6694 55441 1599 5 -114.1    315  0.424199   4857051  0.183841  2474  0.673213  0.0084 0.000504 0.000641 0.001991  0.110449  0.034106  0.008248
P352 10SEP03 2010.6721 55442 1599 6 -114.1    315  0.421497   4857051  0.185522  2474  0.671024  0.0084 0.000511 0.000644 0.002026  0.100863  0.043011  0.000280
P352 10SEP04 2010.6749 55443 1599 7 -114.1    315  0.420145   4857051  0.183113  2474  0.672406  0.0084 0.000511 0.000642 0.002009  0.099520  0.031741 -0.009272
P352 10SEP05 2010.6776 55444 1600 1 -114.1    315  0.420450   4857051  0.185232  2474  0.673216  0.0084 0.000513 0.000637 0.002022  0.096322  0.040039 -0.021175
P352 10SEP06 2010.6804 55445 1600 2 -114.1    315  0.422042   4857051  0.184034  2474  0.674122  0.0084 0.000510 0.000639 0.002040  0.099747  0.028289  0.007271
P352 10SEP07 2010.6831 55446 1600 3 -114.1    315  0.420669   4857051  0.185050  2474  0.671563  0.0084 0.000508 0.000639 0.002022  0.097637  0.029465 -0.005458
P352 10SEP08 2010.6858 55447 1600 4 -114.1    315  0.422624   4857051  0.184320  2474  0.667564  0.0084 0.000507 0.000633 0.002016  0.102992  0.047457 -0.006331
P352 10SEP09 2010.6886 55448 1600 5 -114.1    315  0.420571   4857051  0.181086  2474  0.670391  0.0084 0.000507 0.000633 0.002018  0.096259  0.044925 -0.024283
P352 10SEP10 2010.6913 55449 1600 6 -114.1    315  0.420610   4857051  0.183518  2474  0.666884  0.0084 0.000511 0.000642 0.002056  0.101612  0.048674 -0.009485
P352 10SEP11 2010.6940 55450 1600 7 -114.1    315  0.417118   4857051  0.186871  2474  0.668783  0.0084 0.000519 0.000636 0.002056  0.078272  0.024600 -0.014317
P352 10SEP12 2010.6968 55451 1601 1 -114.1    315  0.418844   4857051  0.183386  2474  0.669772  0.0084 0.000507 0.000628 0.002003  0.108422  0.026179 -0.022173
P352 10SEP13 2010.6995 55452 1601 2 -114.1    315  0.418475   4857051  0.185538  2474  0.667589  0.0084 0.000504 0.000628 0.002007  0.098661  0.041766 -0.011582
P352 10SEP14 2010.7023 55453 1601 3 -114.1    315  0.420010   4857051  0.183936  2474  0.666447  0.0084 0.000513 0.000634 0.002049  0.097918  0.051332 -0.027883
P352 10SEP15 2010.7050 55454 1601 4 -114.1    315  0.421072   4857051  0.183668  2474  0.674619  0.0084 0.000511 0.000639 0.002045  0.095117  0.048357 -0.032164
P352 10SEP16 2010.7077 55455 1601 5 -114.1    315  0.420614   4857051  0.182356  2474  0.674122  0.0084 0.000508 0.000642 0.002058  0.094762  0.049066 -0.006243
P352 10SEP17 2010.7105 55456 1601 6 -114.1    315  0.419845   4857051  0.183935  2474  0.671631  0.0084 0.000506 0.000627 0.001996  0.098350  0.040563 -0.043482
P352 10SEP18 2010.7132 55457 1601 7 -114.1    315  0.421169   4857051  0.182458  2474  0.676260  0.0084 0.000507 0.000632 0.002014  0.104773  0.028773 -0.019762
P352 10SEP19 2010.7159 55458 1602 1 -114.1    315  0.418792   4857051  0.182131  2474  0.672436  0.0084 0.000507 0.000629 0.002016  0.094859  0.050449 -0.027672
P352 10SEP20 2010.7187 55459 1602 2 -114.1    315  0.419314   4857051  0.183672  2474  0.673260  0.0084 0.000510 0.000636 0.002054  0.092969  0.056085 -0.015493
P352 10SEP21 2010.7214 55460 1602 3 -114.1    315  0.420459   4857051  0.181872  2474  0.679670  0.0084 0.000524 0.000644 0.002063  0.089154  0.051815 -0.034775
P352 10SEP22 2010.7242 55461 1602 4 -114.1    315  0.420683   4857051  0.184252  2474  0.680681  0.0084 0.000531 0.000640 0.002070  0.103661  0.025220 -0.062870
P352 10SEP23 2010.7269 55462 1602 5 -114.1    315  0.421227   4857051  0.181578  2474  0.670706  0.0084 0.000510 0.000647 0.002052  0.099342  0.060123  0.007632
P352 10SEP24 2010.7296 55463 1602 6 -114.1    315  0.420016   4857051  0.181422  2474  0.671101  0.0084 0.000504 0.000630 0.002018  0.091690  0.056514 -0.020913
P352 10SEP25 2010.7324 55464 1602 7 -114.1    315  0.420357   4857051  0.181878  2474  0.671180  0.0084 0.000503 0.000629 0.002028  0.089087  0.042930 -0.019401
P352 10SEP26 2010.7351 55465 1603 1 -114.1    315  0.420514   4857051  0.179248  2474  0.672885  0.0084 0.000506 0.000639 0.002050  0.094621  0.052813  0.004486
P352 10SEP27 2010.7379 55466 1603 2 -114.1    315  0.421552   4857051  0.181101  2474  0.673127  0.0084 0.000522 0.000655 0.002085  0.099201  0.041802 -0.020949
P352 10SEP28 2010.7406 55467 1603 3 -114.1    315  0.419407   4857051  0.181777  2474  0.672166  0.0084 0.000524 0.000659 0.002086  0.107303  0.046225 -0.010682
P352 10SEP29 2010.7433 55468 1603 4 -114.1    315  0.418212   4857051  0.183506  2474  0.681831  0.0084 0.000506 0.000633 0.002025  0.089263  0.041515 -0.018151
P352 10SEP30 2010.7461 55469 1603 5 -114.1    315  0.416831   4857051  0.183200  2474  0.678867  0.0084 0.000513 0.000645 0.002056  0.096263  0.037459 -0.011607
P352 10OCT01 2010.7488 55470 1603 6 -114.1    315  0.418694   4857051  0.183990  2474  0.679900  0.0084 0.000509 0.000638 0.002033  0.091528  0.041557  0.002069
P352 10OCT02 2010.7515 55471 1603 7 -114.1    315  0.420161   4857051  0.181802  2474  0.670883  0.0084 0.000508 0.000634 0.002027  0.083289  0.035443 -0.025637
P352 10OCT03 2010.7543 55472 1604 1 -114.1    315  0.422050   4857051  0.180950  2474  0.670819  0.0084 0.000517 0.000654 0.002081  0.092059  0.040321 -0.004159
P352 10OCT04 2010.7570 55473 1604 2 -114.1    315  0.422521   4857051  0.176514  2474  0.670654  0.0084 0.000513 0.000644 0.002030  0.106041  0.031603 -0.019354
P352 10OCT05 2010.7598 55474 1604 3 -114.1    315  0.422310   4857051  0.182250  2474  0.667996  0.0084 0.000500 0.000628 0.001996  0.096424  0.028867  0.003055
P352 10OCT06 2010.7625 55475 1604 4 -114.1    315  0.420696   4857051  0.181147  2474  0.661977  0.0084 0.000502 0.000625 0.002012  0.086120  0.043073 -0.018101
P352 10OCT07 2010.7652 55476 1604 5 -114.1    315  0.419941   4857051  0.178938  2474  0.659053  0.0084 0.000503 0.000625 0.002010  0.084465  0.036784 -0.019705
P352 10OCT08 2010.7680 55477 1604 6 -114.1    315  0.418922   4857051  0.184448  2474  0.673867  0.0084 0.000497 0.000631 0.001994  0.083061  0.050453 -0.009738
P352 10OCT09 2010.7707 55478 1604 7 -114.1    315  0.419431   4857051  0.184535  2474  0.674747  0.0084 0.000499 0.000636 0.002001  0.092749  0.043033  0.005647
P352 10OCT10 2010.7734 55479 1605 1 -114.1    315  0.418568   4857051  0.183725  2474  0.675449  0.0084 0.000500 0.000632 0.002010  0.074921  0.059123 -0.022197
P352 10OCT11 2010.7762 55480 1605 2 -114.1    315  0.419915   4857051  0.180904  2474  0.671344  0.0084 0.000496 0.000627 0.001986  0.091916  0.040665  0.010777
P352 10OCT12 2010.7789 55481 1605 3 -114.1    315  0.421075   4857051  0.183278  2474  0.670063  0.0084 0.000500 0.000626 0.002003  0.084693  0.040455 -0.016991
P352 10OCT13 2010.7817 55482 1605 4 -114.1    315  0.419240   4857051  0.182937  2474  0.671571  0.0084 0.000502 0.000634 0.002020  0.085242  0.042139  0.002594
P352 10OCT14 2010.7844 55483 1605 5 -114.1    315  0.420448   4857051  0.183425  2474  0.675512  0.0084 0.000516 0.000649 0.002063  0.088120  0.049685  0.005475
P352 10OCT15 2010.7871 55484 1605 6 -114.1    315  0.419255   4857051  0.181021  2474  0.673765  0.0084 0.000516 0.000646 0.002059  0.089681  0.053985  0.005098
P352 10OCT16 2010.7899 55485 1605 7 -114.1    315  0.419310   4857051  0.179225  2474  0.666311  0.0084 0.000497 0.000629 0.001991  0.087080  0.045642 -0.000807
P352 10OCT17 2010.7926 55486 1606 1 -114.1    315  0.419724   4857051  0.179538  2474  0.671675  0.0084 0.000497 0.000631 0.002003  0.086636  0.054193  0.010068
P352 10OCT18 2010.7953 55487 1606 2 -114.1    315  0.419503   4857051  0.183257  2474  0.671386  0.0084 0.000501 0.000635 0.002017  0.091244  0.050382 -0.008379
P352 10OCT19 2010.7981 55488 1606 3 -114.1    315  0.418756   4857051  0.183132  2474  0.672732  0.0084 0.000498 0.000637 0.002012  0.088049  0.051235  0.004193
P352 10OCT20 2010.8008 55489 1606 4 -114.1    315  0.420286   4857051  0.184338  2474  0.677154  0.0084 0.000503 0.000641 0.002032  0.076807  0.077955  0.005228
P352 10OCT21 2010.8036 55490 1606 5 -114.1    315  0.419219   4857051  0.183356  2474  0.680883  0.0084 0.000503 0.000636 0.002031  0.072652  0.060521  0.007755
P352 10OCT22 2010.8063 55491 1606 6 -114.1    315  0.419902   4857051  0.181877  2474  0.679563  0.0084 0.000500 0.000628 0.002009  0.079986  0.048687  0.000071
P352 10OCT23 2010.8090 55492 1606 7 -114.1    315  0.414880   4857051  0.180729  2474  0.674914  0.0084 0.000501 0.000632 0.002019  0.086898  0.054630 -0.002199
P352 10OCT24 2010.8118 55493 1607 1 -114.1    315  0.418074   4857051  0.178185  2474  0.674453  0.0084 0.000501 0.000627 0.001998  0.091174  0.044623 -0.013144
P352 10OCT25 2010.8145 55494 1607 2 -114.1    315  0.416520   4857051  0.183849  2474  0.690156  0.0084 0.000498 0.000633 0.001998  0.091403  0.037020  0.007297
P352 10OCT26 2010.8172 55495 1607 3 -114.1    315  0.417157   4857051  0.182737  2474  0.678562  0.0084 0.000496 0.000630 0.001988  0.086038  0.042876  0.020457
P352 10OCT27 2010.8200 55496 1607 4 -114.1    315  0.416329   4857051  0.183347  2474  0.668527  0.0084 0.000495 0.000631 0.002007  0.072592  0.054887  0.021844
P352 10OCT28 2010.8227 55497 1607 5 -114.1    315  0.417086   4857051  0.179521  2474  0.668244  0.0084 0.000496 0.000630 0.002009  0.086863  0.039425  0.018938
P352 10OCT29 2010.8255 55498 1607 6 -114.1    315  0.416368   4857051  0.179993  2474  0.664069  0.0084 0.000494 0.000623 0.001980  0.084979  0.051415 -0.005219
P352 10OCT30 2010.8282 55499 1607 7 -114.1    315  0.414931   4857051  0.180882  2474  0.676109  0.0084 0.000496 0.000627 0.001992  0.087114  0.057681 -0.011047
P352 10OCT31 2010.8309 55500 1608 1 -114.1    315  0.416771   4857051  0.180973  2474  0.667720  0.0084 0.000508 0.000641 0.002066  0.086813  0.052950  0.043765
P352 10NOV01 2010.8337 55501 1608 2 -114.1    315  0.418161   4857051  0.178422  2474  0.671876  0.0084 0.000508 0.000647 0.002050  0.098757  0.050462  0.050812
P352 10NOV02 2010.8364 55502 1608 3 -114.1    315  0.416137   4857051  0.182382  2474  0.664034  0.0084 0.000496 0.000636 0.002010  0.078618  0.050348  0.008202
P352 10NOV03 2010.8392 55503 1608 4 -114.1    315  0.418556   4857051  0.180248  2474  0.670145  0.0084 0.000491 0.000627 0.001979  0.085564  0.047543  0.023098
P352 10NOV04 2010.8419 55504 1608 5 -114.1    315  0.418326   4857051  0.181325  2474  0.675792  0.0084 0.000488 0.000621 0.001951  0.087758  0.049566 -0.012163
P352 10NOV05 2010.8446 55505 1608 6 -114.1    315  0.415584   4857051  0.179342  2474  0.674746  0.0084 0.000497 0.000629 0.002009  0.069274  0.077635 -0.015840
P352 10NOV06 2010.8474 55506 1608 7 -114.1    315  0.413186   4857051  0.175275  2474  0.669482  0.0084 0.000494 0.000631 0.001990  0.078684  0.064354  0.015892
P352 10NOV07 2010.8501 55507 1609 1 -114.1    315  0.414858   4857051  0.175671  2474  0.666333  0.0084 0.000491 0.000627 0.001978  0.078824  0.054602  0.028314
P352 10NOV08 2010.8528 55508 1609 2 -114.1    315  0.414846   4857051  0.183828  2474  0.670420  0.0084 0.000496 0.000633 0.001996  0.095857  0.048393  0.025894
P352 10NOV09 2010.8556 55509 1609 3 -114.1    315  0.419458   4857051  0.183948  2474  0.667701  0.0084 0.000489 0.000622 0.001962  0.086538  0.054492 -0.002527
P352 10NOV10 2010.8583 55510 1609 4 -114.1    315  0.416680   4857051  0.183953  2474  0.669764  0.0084 0.000492 0.000621 0.001960  0.089083  0.041174 -0.005108
P352 10NOV11 2010.8611 55511 1609 5 -114.1    315  0.416434   4857051  0.182650  2474  0.669793  0.0084 0.000492 0.000627 0.001974  0.081018  0.056503  0.002907
P352 10NOV12 2010.8638 55512 1609 6 -114.1    315  0.416311   4857051  0.182347  2474  0.667408  0.0084 0.000494 0.000633 0.001996  0.069757  0.070071 -0.001145
P352 10NOV13 2010.8665 55513 1609 7 -114.1    315  0.418272   4857051  0.182097  2474  0.666784  0.0084 0.000493 0.000636 0.001992  0.091492  0.058936  0.041844
P352 10NOV14 2010.8693 55514 1610 1 -114.1    315  0.416568   4857051  0.182872  2474  0.669575  0.0084 0.000493 0.000628 0.001985  0.078905  0.072156  0.020199
P352 10NOV15 2010.8720 55515 1610 2 -114.1    315  0.416869   4857051  0.183769  2474  0.666392  0.0084 0.000490 0.000622 0.001965  0.076883  0.068013 -0.007374
P352 10NOV16 2010.8747 55516 1610 3 -114.1    315  0.418172   4857051  0.182014  2474  0.672117  0.0084 0.000504 0.000646 0.002020  0.088250  0.048146 -0.018342
P352 10NOV17 2010.8775 55517 1610 4 -114.1    315  0.416919   4857051  0.184704  2474  0.669149  0.0084 0.000502 0.000640 0.001989  0.098022  0.025196 -0.000700
P352 10NOV18 2010.8802 55518 1610 5 -114.1    315  0.415817   4857051  0.180441  2474  0.670539  0.0084 0.000491 0.000642 0.001982  0.090818  0.045480  0.017463
P352 10NOV19 2010.8830 55519 1610 6 -114.1    315  0.414442   4857051  0.182203  2474  0.666634  0.0084 0.000496 0.000661 0.002021  0.083035  0.055917  0.013521
P352 10NOV20 2010.8857 55520 1610 7 -114.1    315  0.416492   4857051  0.184993  2474  0.671720  0.0084 0.000485 0.000633 0.001960  0.077531  0.049537  0.003835
P352 10NOV21 2010.8884 55521 1611 1 -114.1    315  0.418333   4857051  0.182825  2474  0.664159  0.0084 0.000508 0.000651 0.002024  0.082398  0.023526  0.028645
P352 10NOV22 2010.8912 55522 1611 2 -114.1    315  0.415050   4857051  0.180944  2474  0.662075  0.0084 0.000511 0.000656 0.002041  0.073878  0.031168  0.018772
P352 10NOV23 2010.8939 55523 1611 3 -114.1    315  0.413789   4857051  0.183015  2474  0.666676  0.0084 0.000493 0.000639 0.001978  0.085449  0.029845  0.008502
P352 10NOV24 2010.8966 55524 1611 4 -114.1    315  0.416750   4857051  0.180709  2474  0.663360  0.0084 0.000494 0.000648 0.002008  0.087600  0.047851  0.023062
P352 10NOV25 2010.8994 55525 1611 5 -114.1    315  0.417044   4857051  0.179089  2474  0.667430  0.0084 0.000491 0.000634 0.001966  0.091338  0.023386  0.003346
P352 10NOV26 2010.9021 55526 1611 6 -114.1    315  0.415876   4857051  0.180294  2474  0.668652  0.0084 0.000488 0.000635 0.001969  0.081719  0.035407  0.014048
P352 10NOV27 2010.9049 55527 1611 7 -114.1    315  0.416169   4857051  0.178518  2474  0.661176  0.0084 0.000486 0.000628 0.001944  0.093629  0.018973  0.002740
P352 10NOV28 2010.9076 55528 1612 1 -114.1    315  0.416509   4857051  0.185154  2474  0.669860  0.0084 0.000491 0.000635 0.001965  0.092097  0.023424  0.007183
P352 10NOV29 2010.9103 55529 1612 2 -114.1    315  0.416536   4857051  0.181368  2474  0.660987  0.0084 0.000498 0.000646 0.001998  0.105068  0.026102  0.010125
P352 10NOV30 2010.9131 55530 1612 3 -114.1    315  0.416507   4857051  0.182037  2474  0.664222  0.0084 0.000488 0.000636 0.001956  0.100099  0.020219  0.021478
P352 10DEC01 2010.9158 55531 1612 4 -114.1    315  0.416116   4857051  0.181600  2474  0.671370  0.0084 0.000491 0.000638 0.001960  0.099773  0.023729  0.012213
