site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
P045 07FEB20 2007.1376 54151 1415 3 -112.6  -1346 -0.393183   5027495  0.267948  1618  0.208772  0.0083 0.000469 0.000631 0.001790  0.008022 -0.034308 -0.137904
P045 07FEB21 2007.1403 54152 1415 4 -112.6  -1346 -0.391739   5027495  0.267953  1618  0.202953  0.0083 0.000474 0.000638 0.001826  0.012011 -0.052781 -0.138666
P045 07FEB22 2007.1431 54153 1415 5 -112.6  -1346 -0.390897   5027495  0.268378  1618  0.204112  0.0083 0.000474 0.000638 0.001810  0.011586 -0.048814 -0.114310
P045 07FEB23 2007.1458 54154 1415 6 -112.6  -1346 -0.389035   5027495  0.266892  1618  0.205744  0.0083 0.000479 0.000638 0.001828  0.036623 -0.046904 -0.135397
P045 07FEB24 2007.1485 54155 1415 7 -112.6  -1346 -0.390851   5027495  0.270497  1618  0.197698  0.0083 0.000467 0.000630 0.001774  0.015779 -0.018974 -0.130372
P045 07FEB25 2007.1513 54156 1416 1 -112.6  -1346 -0.390872   5027495  0.269274  1618  0.202038  0.0083 0.000468 0.000624 0.001763  0.008923 -0.019956 -0.115400
P045 07FEB26 2007.1540 54157 1416 2 -112.6  -1346 -0.391620   5027495  0.268658  1618  0.202423  0.0083 0.000468 0.000623 0.001769  0.015640 -0.031032 -0.118490
P045 07FEB27 2007.1567 54158 1416 3 -112.6  -1346 -0.390604   5027495  0.268658  1618  0.198263  0.0083 0.000468 0.000626 0.001772  0.001902 -0.023943 -0.119389
P045 07FEB28 2007.1595 54159 1416 4 -112.6  -1346 -0.391450   5027495  0.267200  1618  0.194893  0.0083 0.000467 0.000633 0.001794 -0.001275 -0.022543 -0.132724
P045 07MAR01 2007.1622 54160 1416 5 -112.6  -1346 -0.391612   5027495  0.267536  1618  0.193123  0.0083 0.000485 0.000644 0.001814  0.007024 -0.016719 -0.111936
P045 07MAR02 2007.1650 54161 1416 6 -112.6  -1346 -0.390822   5027495  0.268252  1618  0.191424  0.0083 0.000490 0.000640 0.001818  0.007684 -0.020196 -0.117298
P045 07MAR03 2007.1677 54162 1416 7 -112.6  -1346 -0.391435   5027495  0.266148  1618  0.195740  0.0083 0.000483 0.000640 0.001837  0.009322 -0.045057 -0.158407
P045 07MAR04 2007.1704 54163 1417 1 -112.6  -1346 -0.391836   5027495  0.266568  1618  0.200484  0.0083 0.000484 0.000644 0.001845 -0.002332 -0.013302 -0.159665
P045 07MAR05 2007.1732 54164 1417 2 -112.6  -1346 -0.390530   5027495  0.267072  1618  0.201546  0.0083 0.000490 0.000653 0.001888  0.008572 -0.033484 -0.169048
P045 07MAR06 2007.1759 54165 1417 3 -112.6  -1346 -0.391398   5027495  0.266696  1618  0.196742  0.0083 0.000486 0.000650 0.001863  0.003348 -0.028711 -0.156624
P045 07MAR07 2007.1786 54166 1417 4 -112.6  -1346 -0.393354   5027495  0.268100  1618  0.198822  0.0083 0.000487 0.000653 0.001856 -0.001552 -0.028424 -0.139416
P045 07MAR08 2007.1814 54167 1417 5 -112.6  -1346 -0.388224   5027495  0.266264  1618  0.205187  0.0083 0.000485 0.000649 0.001834  0.017683 -0.024137 -0.130878
P045 07MAR09 2007.1841 54168 1417 6 -112.6  -1346 -0.391779   5027495  0.266373  1618  0.206230  0.0083 0.000489 0.000657 0.001878 -0.002791 -0.028586 -0.156387
P045 07MAR10 2007.1869 54169 1417 7 -112.6  -1346 -0.391540   5027495  0.267867  1618  0.196233  0.0083 0.000499 0.000671 0.001917  0.037541 -0.050829 -0.142255
P045 07MAR11 2007.1896 54170 1418 1 -112.6  -1346 -0.389656   5027495  0.265393  1618  0.212903  0.0083 0.000490 0.000653 0.001875  0.003286 -0.041895 -0.157798
P045 07MAR12 2007.1923 54171 1418 2 -112.6  -1346 -0.388862   5027495  0.266404  1618  0.206860  0.0083 0.000488 0.000656 0.001869  0.017382 -0.048605 -0.162410
P045 07MAR13 2007.1951 54172 1418 3 -112.6  -1346 -0.390249   5027495  0.265172  1618  0.213605  0.0083 0.000475 0.000643 0.001818  0.020643 -0.033602 -0.134283
P045 07MAR14 2007.1978 54173 1418 4 -112.6  -1346 -0.391546   5027495  0.264524  1618  0.210155  0.0083 0.000480 0.000652 0.001855  0.006601 -0.030995 -0.147866
P045 07MAR15 2007.2005 54174 1418 5 -112.6  -1346 -0.388688   5027495  0.266484  1618  0.199543  0.0083 0.000492 0.000665 0.001908 -0.012452 -0.017066 -0.131151
P045 07MAR16 2007.2033 54175 1418 6 -112.6  -1346 -0.392619   5027495  0.267804  1618  0.198307  0.0083 0.000485 0.000653 0.001853  0.012732 -0.036386 -0.124380
P045 07MAR17 2007.2060 54176 1418 7 -112.6  -1346 -0.388078   5027495  0.264626  1618  0.207663  0.0083 0.000481 0.000658 0.001866  0.002850 -0.015807 -0.174370
P045 07MAR18 2007.2088 54177 1419 1 -112.6  -1346 -0.390446   5027495  0.264190  1618  0.199450  0.0083 0.000480 0.000654 0.001857  0.014194 -0.042822 -0.146827
P045 07MAR19 2007.2115 54178 1419 2 -112.6  -1346 -0.391502   5027495  0.266035  1618  0.207757  0.0083 0.000479 0.000645 0.001843  0.006333 -0.039817 -0.132366
P045 07MAR20 2007.2142 54179 1419 3 -112.6  -1346 -0.391934   5027495  0.261323  1618  0.212404  0.0083 0.000484 0.000660 0.001850  0.037420 -0.051493 -0.141953
P045 07MAR21 2007.2170 54180 1419 4 -112.6  -1346 -0.392956   5027495  0.264567  1618  0.202421  0.0083 0.000489 0.000671 0.001879  0.032895 -0.055435 -0.136058
P045 07MAR22 2007.2197 54181 1419 5 -112.6  -1346 -0.394910   5027495  0.266373  1618  0.204509  0.0083 0.000479 0.000648 0.001839  0.001309 -0.028245 -0.135659
P045 07MAR23 2007.2225 54182 1419 6 -112.6  -1346 -0.390533   5027495  0.265690  1618  0.205280  0.0083 0.000478 0.000648 0.001851  0.016174 -0.049840 -0.149441
P045 07MAR24 2007.2252 54183 1419 7 -112.6  -1346 -0.392337   5027495  0.265165  1618  0.209061  0.0083 0.000475 0.000646 0.001835  0.015029 -0.040306 -0.141708
P045 07MAR25 2007.2279 54184 1420 1 -112.6  -1346 -0.392192   5027495  0.261512  1618  0.214924  0.0083 0.000477 0.000650 0.001847  0.008216 -0.027715 -0.164822
P045 07MAR26 2007.2307 54185 1420 2 -112.6  -1346 -0.391244   5027495  0.264828  1618  0.197905  0.0083 0.000474 0.000645 0.001833  0.011376 -0.024200 -0.162471
P045 07MAR27 2007.2334 54186 1420 3 -112.6  -1346 -0.394870   5027495  0.266919  1618  0.193448  0.0083 0.000470 0.000653 0.001820 -0.021982 -0.007719 -0.134312
P045 07MAR28 2007.2361 54187 1420 4 -112.6  -1346 -0.395009   5027495  0.266649  1618  0.200483  0.0083 0.000477 0.000654 0.001842 -0.014357 -0.026785 -0.158125
P045 07MAR29 2007.2389 54188 1420 5 -112.6  -1346 -0.391672   5027495  0.266898  1618  0.191566  0.0083 0.000477 0.000645 0.001846  0.014482 -0.064059 -0.152548
P045 07MAR30 2007.2416 54189 1420 6 -112.6  -1346 -0.393677   5027495  0.266028  1618  0.197677  0.0083 0.000477 0.000649 0.001850  0.012452 -0.072868 -0.143339
P045 07MAR31 2007.2444 54190 1420 7 -112.6  -1346 -0.392168   5027495  0.266407  1618  0.200288  0.0083 0.000467 0.000641 0.001784  0.005906 -0.035419 -0.136191
P045 07APR01 2007.2471 54191 1421 1 -112.6  -1346 -0.393208   5027495  0.266522  1618  0.200253  0.0083 0.000473 0.000649 0.001831  0.007415 -0.059817 -0.145069
P045 07APR02 2007.2498 54192 1421 2 -112.6  -1346 -0.394360   5027495  0.267217  1618  0.195274  0.0083 0.000473 0.000651 0.001835  0.004572 -0.024148 -0.142120
P045 07APR03 2007.2526 54193 1421 3 -112.6  -1346 -0.392399   5027495  0.268153  1618  0.194053  0.0083 0.000477 0.000647 0.001846  0.022908 -0.074402 -0.148210
P045 07APR04 2007.2553 54194 1421 4 -112.6  -1346 -0.392279   5027495  0.268140  1618  0.192797  0.0083 0.000478 0.000652 0.001852  0.022899 -0.071685 -0.152252
P045 07APR05 2007.2580 54195 1421 5 -112.6  -1346 -0.395155   5027495  0.268428  1618  0.195594  0.0083 0.000474 0.000642 0.001797  0.004683 -0.044624 -0.132423
P045 07APR06 2007.2608 54196 1421 6 -112.6  -1346 -0.392671   5027495  0.267603  1618  0.192955  0.0083 0.000480 0.000661 0.001851 -0.000450 -0.038640 -0.152522
P045 07APR07 2007.2635 54197 1421 7 -112.6  -1346 -0.393201   5027495  0.268671  1618  0.197499  0.0083 0.000474 0.000646 0.001838  0.017125 -0.055442 -0.160426
P045 07APR08 2007.2663 54198 1422 1 -112.6  -1346 -0.393270   5027495  0.266661  1618  0.201813  0.0083 0.000478 0.000653 0.001863  0.001947 -0.041422 -0.160791
P045 07APR09 2007.2690 54199 1422 2 -112.6  -1346 -0.393067   5027495  0.266846  1618  0.204744  0.0083 0.000475 0.000654 0.001855  0.030045 -0.039364 -0.179232
P045 07APR10 2007.2717 54200 1422 3 -112.6  -1346 -0.394144   5027495  0.266458  1618  0.201150  0.0083 0.000490 0.000662 0.001888  0.042172 -0.059163 -0.152266
P045 07APR11 2007.2745 54201 1422 4 -112.6  -1346 -0.395931   5027495  0.265901  1618  0.196497  0.0083 0.000479 0.000657 0.001859  0.017625 -0.055830 -0.162149
P045 07APR12 2007.2772 54202 1422 5 -112.6  -1346 -0.394326   5027495  0.265297  1618  0.200526  0.0083 0.000474 0.000647 0.001839  0.017727 -0.057656 -0.146360
P045 07APR13 2007.2799 54203 1422 6 -112.6  -1346 -0.392878   5027495  0.266728  1618  0.194743  0.0083 0.000474 0.000651 0.001850  0.017077 -0.035551 -0.170916
P045 07APR14 2007.2827 54204 1422 7 -112.6  -1346 -0.395280   5027495  0.265648  1618  0.200547  0.0083 0.000474 0.000650 0.001828  0.027042 -0.021342 -0.160401
P045 07APR15 2007.2854 54205 1423 1 -112.6  -1346 -0.394099   5027495  0.266846  1618  0.200469  0.0083 0.000472 0.000654 0.001824  0.027611 -0.041340 -0.158979
P045 07APR16 2007.2882 54206 1423 2 -112.6  -1346 -0.394403   5027495  0.266554  1618  0.197000  0.0083 0.000472 0.000650 0.001819  0.018174 -0.055136 -0.147458
P045 07APR17 2007.2909 54207 1423 3 -112.6  -1346 -0.394727   5027495  0.267102  1618  0.200488  0.0083 0.000475 0.000647 0.001840  0.015044 -0.039595 -0.142722
P045 07APR18 2007.2936 54208 1423 4 -112.6  -1346 -0.395533   5027495  0.266472  1618  0.194679  0.0083 0.000471 0.000649 0.001837  0.014414 -0.019305 -0.176209
P045 07APR19 2007.2964 54209 1423 5 -112.6  -1346 -0.395654   5027495  0.266559  1618  0.196038  0.0083 0.000471 0.000648 0.001811  0.032834 -0.047514 -0.147771
P045 07APR20 2007.2991 54210 1423 6 -112.6  -1346 -0.395208   5027495  0.265427  1618  0.191690  0.0083 0.000470 0.000647 0.001821  0.037307 -0.050596 -0.176899
P045 07APR21 2007.3018 54211 1423 7 -112.6  -1346 -0.395297   5027495  0.265958  1618  0.197418  0.0083 0.000476 0.000654 0.001855  0.026376 -0.057539 -0.165451
P045 07APR22 2007.3046 54212 1424 1 -112.6  -1346 -0.394288   5027495  0.265709  1618  0.198062  0.0083 0.000471 0.000645 0.001825  0.026136 -0.061470 -0.166066
P045 07APR23 2007.3073 54213 1424 2 -112.6  -1346 -0.394821   5027495  0.266861  1618  0.194677  0.0083 0.000482 0.000656 0.001875  0.036966 -0.056162 -0.147611
P045 07APR24 2007.3101 54214 1424 3 -112.6  -1346 -0.393615   5027495  0.263735  1618  0.195631  0.0083 0.000479 0.000654 0.001853  0.038453 -0.049466 -0.142152
P045 07APR25 2007.3128 54215 1424 4 -112.6  -1346 -0.393039   5027495  0.264037  1618  0.197148  0.0083 0.000478 0.000655 0.001837  0.046617 -0.046998 -0.153222
P045 07APR26 2007.3155 54216 1424 5 -112.6  -1346 -0.395179   5027495  0.265950  1618  0.193289  0.0083 0.000469 0.000649 0.001796  0.028957 -0.023912 -0.155570
P045 07APR27 2007.3183 54217 1424 6 -112.6  -1346 -0.392156   5027495  0.266234  1618  0.207712  0.0083 0.000471 0.000652 0.001826  0.033616 -0.062744 -0.161142
P045 07APR28 2007.3210 54218 1424 7 -112.6  -1346 -0.391552   5027495  0.263845  1618  0.200487  0.0083 0.000472 0.000645 0.001815  0.050367 -0.061323 -0.150093
P045 07APR29 2007.3238 54219 1425 1 -112.6  -1346 -0.394117   5027495  0.265279  1618  0.199041  0.0083 0.000477 0.000657 0.001872  0.020844 -0.046449 -0.170174
P045 07APR30 2007.3265 54220 1425 2 -112.6  -1346 -0.395338   5027495  0.262231  1618  0.197340  0.0083 0.000473 0.000657 0.001853  0.019548 -0.059388 -0.164249
P045 07MAY01 2007.3292 54221 1425 3 -112.6  -1346 -0.394623   5027495  0.265785  1618  0.197719  0.0083 0.000473 0.000655 0.001830  0.023481 -0.051666 -0.153027
P045 07MAY02 2007.3320 54222 1425 4 -112.6  -1346 -0.395193   5027495  0.265370  1618  0.195192  0.0083 0.000481 0.000661 0.001867  0.049643 -0.051963 -0.175421
P045 07MAY03 2007.3347 54223 1425 5 -112.6  -1346 -0.395567   5027495  0.265371  1618  0.196387  0.0083 0.000481 0.000662 0.001857  0.055970 -0.061329 -0.154923
P045 07MAY04 2007.3374 54224 1425 6 -112.6  -1346 -0.394603   5027495  0.267390  1618  0.198070  0.0083 0.000469 0.000651 0.001823  0.035778 -0.051444 -0.159780
P045 07MAY05 2007.3402 54225 1425 7 -112.6  -1346 -0.395527   5027495  0.265858  1618  0.193668  0.0083 0.000468 0.000649 0.001812  0.032741 -0.054117 -0.154367
P045 07MAY06 2007.3429 54226 1426 1 -112.6  -1346 -0.393100   5027495  0.265547  1618  0.196109  0.0083 0.000465 0.000647 0.001796  0.027635 -0.035189 -0.157443
P045 07MAY07 2007.3457 54227 1426 2 -112.6  -1346 -0.394746   5027495  0.265897  1618  0.196352  0.0083 0.000468 0.000642 0.001798  0.030677 -0.045229 -0.156717
P045 07MAY08 2007.3484 54228 1426 3 -112.6  -1346 -0.395815   5027495  0.266383  1618  0.193881  0.0083 0.000470 0.000645 0.001807  0.029073 -0.036101 -0.162010
P045 07MAY09 2007.3511 54229 1426 4 -112.6  -1346 -0.395246   5027495  0.264304  1618  0.197373  0.0083 0.000470 0.000647 0.001817  0.023735 -0.036226 -0.146484
P045 07MAY10 2007.3539 54230 1426 5 -112.6  -1346 -0.395232   5027495  0.266994  1618  0.195369  0.0083 0.000490 0.000679 0.001940  0.012551 -0.052006 -0.153190
P045 07MAY11 2007.3566 54231 1426 6 -112.6  -1346 -0.393845   5027495  0.265391  1618  0.192428  0.0083 0.000485 0.000675 0.001918  0.005332 -0.021638 -0.158806
P045 07MAY12 2007.3593 54232 1426 7 -112.6  -1346 -0.394189   5027495  0.266779  1618  0.196243  0.0083 0.000467 0.000646 0.001800  0.027457 -0.040076 -0.163946
P045 07MAY13 2007.3621 54233 1427 1 -112.6  -1346 -0.394737   5027495  0.265476  1618  0.197469  0.0083 0.000471 0.000653 0.001820  0.039285 -0.040272 -0.140747
P045 07MAY14 2007.3648 54234 1427 2 -112.6  -1346 -0.396184   5027495  0.267678  1618  0.196537  0.0083 0.000490 0.000667 0.001906  0.015111 -0.080008 -0.105503
P045 07MAY15 2007.3676 54235 1427 3 -112.6  -1346 -0.394759   5027495  0.266750  1618  0.194752  0.0083 0.000468 0.000646 0.001799  0.031679 -0.035196 -0.139583
P045 07MAY16 2007.3703 54236 1427 4 -112.6  -1346 -0.394395   5027495  0.264171  1618  0.191584  0.0083 0.000473 0.000654 0.001827  0.023942 -0.043570 -0.154782
P045 07MAY17 2007.3730 54237 1427 5 -112.6  -1346 -0.395765   5027495  0.264506  1618  0.196048  0.0083 0.000481 0.000658 0.001866  0.045095 -0.034136 -0.139227
P045 07MAY18 2007.3758 54238 1427 6 -112.6  -1346 -0.394813   5027495  0.262528  1618  0.202440  0.0083 0.000480 0.000653 0.001831  0.047590 -0.032756 -0.133633
P045 07MAY19 2007.3785 54239 1427 7 -112.6  -1346 -0.395433   5027495  0.265456  1618  0.195154  0.0083 0.000473 0.000646 0.001801  0.026737 -0.039336 -0.136483
P045 07MAY20 2007.3812 54240 1428 1 -112.6  -1346 -0.395510   5027495  0.264789  1618  0.200251  0.0083 0.000467 0.000645 0.001797  0.038707 -0.023169 -0.138302
P045 07MAY21 2007.3840 54241 1428 2 -112.6  -1346 -0.394515   5027495  0.264089  1618  0.198258  0.0083 0.000469 0.000645 0.001810  0.040563 -0.032870 -0.156986
P045 07MAY22 2007.3867 54242 1428 3 -112.6  -1346 -0.396579   5027495  0.264393  1618  0.194100  0.0083 0.000474 0.000651 0.001837  0.044369 -0.042830 -0.163281
P045 07MAY23 2007.3895 54243 1428 4 -112.6  -1346 -0.396043   5027495  0.265368  1618  0.188848  0.0083 0.000472 0.000652 0.001831  0.038242 -0.063554 -0.156305
P045 07MAY24 2007.3922 54244 1428 5 -112.6  -1346 -0.396725   5027495  0.267216  1618  0.189347  0.0083 0.000481 0.000666 0.001857  0.049612 -0.056509 -0.181397
P045 07MAY25 2007.3949 54245 1428 6 -112.6  -1346 -0.395986   5027495  0.264385  1618  0.193432  0.0083 0.000469 0.000644 0.001808  0.045177 -0.063272 -0.151166
P045 07MAY26 2007.3977 54246 1428 7 -112.6  -1346 -0.392826   5027495  0.265819  1618  0.198367  0.0083 0.000473 0.000647 0.001832  0.055443 -0.071669 -0.146500
P045 07MAY27 2007.4004 54247 1429 1 -112.6  -1346 -0.396253   5027495  0.265789  1618  0.198108  0.0083 0.000475 0.000650 0.001835  0.027600 -0.060656 -0.151079
P045 07MAY28 2007.4031 54248 1429 2 -112.6  -1346 -0.398413   5027495  0.264026  1618  0.196732  0.0083 0.000471 0.000649 0.001819  0.029722 -0.034603 -0.159257
P045 07MAY29 2007.4059 54249 1429 3 -112.6  -1346 -0.397128   5027495  0.263590  1618  0.192073  0.0083 0.000473 0.000657 0.001836  0.033143 -0.056421 -0.151024
P045 07MAY30 2007.4086 54250 1429 4 -112.6  -1346 -0.399077   5027495  0.264754  1618  0.186141  0.0083 0.000478 0.000670 0.001871  0.024420 -0.058758 -0.145308
P045 07MAY31 2007.4114 54251 1429 5 -112.6  -1346 -0.395815   5027495  0.264320  1618  0.198230  0.0083 0.000470 0.000644 0.001816  0.034116 -0.050558 -0.141645
P045 07JUN01 2007.4141 54252 1429 6 -112.6  -1346 -0.397731   5027495  0.265193  1618  0.193866  0.0083 0.000471 0.000646 0.001834  0.034892 -0.063304 -0.140462
P045 07JUN02 2007.4168 54253 1429 7 -112.6  -1346 -0.397632   5027495  0.265174  1618  0.196068  0.0083 0.000468 0.000641 0.001792  0.043736 -0.049283 -0.155172
P045 07JUN03 2007.4196 54254 1430 1 -112.6  -1346 -0.396423   5027495  0.265941  1618  0.197858  0.0083 0.000469 0.000644 0.001807  0.031553 -0.053052 -0.151761
P045 07JUN04 2007.4223 54255 1430 2 -112.6  -1346 -0.396446   5027495  0.264722  1618  0.198265  0.0083 0.000470 0.000646 0.001815  0.038053 -0.049344 -0.126415
P045 07JUN05 2007.4251 54256 1430 3 -112.6  -1346 -0.398226   5027495  0.262906  1618  0.194336  0.0083 0.000476 0.000647 0.001821  0.038190 -0.057489 -0.159553
P045 07JUN06 2007.4278 54257 1430 4 -112.6  -1346 -0.398923   5027495  0.265374  1618  0.197205  0.0083 0.000466 0.000633 0.001776  0.048901 -0.047677 -0.126072
P045 07JUN07 2007.4305 54258 1430 5 -112.6  -1346 -0.399800   5027495  0.264621  1618  0.194249  0.0083 0.000466 0.000639 0.001792  0.040360 -0.040883 -0.149051
P045 07JUN08 2007.4333 54259 1430 6 -112.6  -1346 -0.397410   5027495  0.263655  1618  0.192772  0.0083 0.000471 0.000637 0.001794  0.037159 -0.057850 -0.144396
P045 07JUN09 2007.4360 54260 1430 7 -112.6  -1346 -0.396985   5027495  0.262927  1618  0.194684  0.0083 0.000473 0.000650 0.001834  0.032658 -0.069545 -0.143176
P045 07JUN10 2007.4387 54261 1431 1 -112.6  -1346 -0.397053   5027495  0.263172  1618  0.203723  0.0083 0.000472 0.000639 0.001787  0.025057 -0.049831 -0.136739
P045 07JUN11 2007.4415 54262 1431 2 -112.6  -1346 -0.398476   5027495  0.262205  1618  0.192196  0.0083 0.000479 0.000636 0.001804  0.022860 -0.054886 -0.113265
P045 07JUN12 2007.4442 54263 1431 3 -112.6  -1346 -0.395323   5027495  0.263819  1618  0.197105  0.0083 0.000481 0.000653 0.001860  0.027588 -0.063293 -0.139266
P045 07JUN13 2007.4470 54264 1431 4 -112.6  -1346 -0.398220   5027495  0.264114  1618  0.191277  0.0083 0.000467 0.000643 0.001780  0.042797 -0.069915 -0.127401
P045 07JUN14 2007.4497 54265 1431 5 -112.6  -1346 -0.396338   5027495  0.262543  1618  0.202683  0.0083 0.000472 0.000643 0.001803  0.025402 -0.061385 -0.137286
P045 07JUN15 2007.4524 54266 1431 6 -112.6  -1346 -0.398486   5027495  0.263128  1618  0.192838  0.0083 0.000468 0.000645 0.001792  0.024902 -0.047043 -0.141460
P045 07JUN16 2007.4552 54267 1431 7 -112.6  -1346 -0.397775   5027495  0.264321  1618  0.193641  0.0083 0.000467 0.000632 0.001765  0.027726 -0.039305 -0.142092
P045 07JUN17 2007.4579 54268 1432 1 -112.6  -1346 -0.396599   5027495  0.262111  1618  0.202342  0.0083 0.000464 0.000634 0.001767  0.038715 -0.042336 -0.135756
P045 07JUN18 2007.4606 54269 1432 2 -112.6  -1346 -0.395361   5027495  0.262807  1618  0.201964  0.0083 0.000470 0.000639 0.001787  0.018257 -0.036220 -0.142914
P045 07JUN19 2007.4634 54270 1432 3 -112.6  -1346 -0.396730   5027495  0.264083  1618  0.196168  0.0083 0.000468 0.000638 0.001778  0.032523 -0.044823 -0.140660
P045 07JUN20 2007.4661 54271 1432 4 -112.6  -1346 -0.396543   5027495  0.263683  1618  0.193946  0.0083 0.000471 0.000639 0.001790  0.024106 -0.022560 -0.141305
P045 07JUN21 2007.4689 54272 1432 5 -112.6  -1346 -0.397100   5027495  0.261743  1618  0.196857  0.0083 0.000470 0.000636 0.001797  0.035786 -0.072579 -0.144009
P045 07JUN22 2007.4716 54273 1432 6 -112.6  -1346 -0.395442   5027495  0.262665  1618  0.192048  0.0083 0.000466 0.000634 0.001776  0.048788 -0.065524 -0.131993
P045 07JUN23 2007.4743 54274 1432 7 -112.6  -1346 -0.397452   5027495  0.262408  1618  0.193288  0.0083 0.000468 0.000636 0.001802  0.048249 -0.062106 -0.141178
P045 07JUN24 2007.4771 54275 1433 1 -112.6  -1346 -0.397845   5027495  0.262329  1618  0.194146  0.0083 0.000491 0.000654 0.001870  0.034253 -0.040345 -0.160524
P045 07JUN25 2007.4798 54276 1433 2 -112.6  -1346 -0.398000   5027495  0.262678  1618  0.190113  0.0083 0.000466 0.000639 0.001798  0.048345 -0.059313 -0.142206
P045 07JUN26 2007.4825 54277 1433 3 -112.6  -1346 -0.397327   5027495  0.261368  1618  0.193279  0.0083 0.000470 0.000638 0.001794  0.030669 -0.040175 -0.156159
P045 07JUN27 2007.4853 54278 1433 4 -112.6  -1346 -0.396944   5027495  0.263943  1618  0.193625  0.0083 0.000469 0.000640 0.001793  0.042184 -0.069401 -0.131695
P045 07JUN28 2007.4880 54279 1433 5 -112.6  -1346 -0.396328   5027495  0.262071  1618  0.197110  0.0083 0.000471 0.000644 0.001811  0.032431 -0.032950 -0.126015
P045 07JUN29 2007.4908 54280 1433 6 -112.6  -1346 -0.395128   5027495  0.261894  1618  0.198493  0.0083 0.000474 0.000648 0.001825  0.036279 -0.039385 -0.123055
P045 07JUN30 2007.4935 54281 1433 7 -112.6  -1346 -0.398712   5027495  0.263574  1618  0.193959  0.0083 0.000467 0.000642 0.001783  0.045822 -0.047004 -0.137168
P045 07JUL01 2007.4962 54282 1434 1 -112.6  -1346 -0.395966   5027495  0.263210  1618  0.191584  0.0083 0.000473 0.000641 0.001797  0.050256 -0.068870 -0.122296
P045 07JUL02 2007.4990 54283 1434 2 -112.6  -1346 -0.396348   5027495  0.261395  1618  0.206500  0.0083 0.000474 0.000639 0.001809  0.032757 -0.060164 -0.154687
P045 07JUL03 2007.5017 54284 1434 3 -112.6  -1346 -0.398174   5027495  0.261348  1618  0.202570  0.0083 0.000474 0.000642 0.001813  0.042113 -0.055952 -0.135855
P045 07JUL04 2007.5044 54285 1434 4 -112.6  -1346 -0.397576   5027495  0.261529  1618  0.195919  0.0083 0.000471 0.000646 0.001820  0.032490 -0.043692 -0.144544
P045 07JUL05 2007.5072 54286 1434 5 -112.6  -1346 -0.395446   5027495  0.262178  1618  0.197940  0.0083 0.000470 0.000642 0.001784  0.038520 -0.038539 -0.141271
P045 07JUL06 2007.5099 54287 1434 6 -112.6  -1346 -0.395690   5027495  0.260246  1618  0.209264  0.0083 0.000471 0.000638 0.001789  0.042032 -0.061793 -0.138471
P045 07JUL07 2007.5127 54288 1434 7 -112.6  -1346 -0.396191   5027495  0.261088  1618  0.205042  0.0083 0.000469 0.000640 0.001790  0.039250 -0.049067 -0.135670
P045 07JUL08 2007.5154 54289 1435 1 -112.6  -1346 -0.396860   5027495  0.259913  1618  0.202890  0.0083 0.000473 0.000641 0.001796  0.026936 -0.057759 -0.125607
P045 07JUL09 2007.5181 54290 1435 2 -112.6  -1346 -0.397292   5027495  0.260222  1618  0.207134  0.0083 0.000477 0.000647 0.001847  0.032392 -0.053358 -0.159094
P045 07JUL10 2007.5209 54291 1435 3 -112.6  -1346 -0.396363   5027495  0.262729  1618  0.202325  0.0083 0.000470 0.000640 0.001782  0.027009 -0.026071 -0.127831
P045 07JUL11 2007.5236 54292 1435 4 -112.6  -1346 -0.397447   5027495  0.258716  1618  0.197131  0.0083 0.000470 0.000642 0.001783  0.024631 -0.046613 -0.116781
P045 07JUL12 2007.5264 54293 1435 5 -112.6  -1346 -0.395770   5027495  0.261242  1618  0.203469  0.0083 0.000472 0.000648 0.001814  0.028315 -0.046961 -0.133898
P045 07JUL13 2007.5291 54294 1435 6 -112.6  -1346 -0.396193   5027495  0.261622  1618  0.200544  0.0083 0.000472 0.000652 0.001817  0.025492 -0.036415 -0.149477
P045 07JUL14 2007.5318 54295 1435 7 -112.6  -1346 -0.398138   5027495  0.259864  1618  0.215200  0.0083 0.000471 0.000651 0.001814  0.024364 -0.039181 -0.147538
P045 07JUL15 2007.5346 54296 1436 1 -112.6  -1346 -0.397306   5027495  0.261325  1618  0.203351  0.0083 0.000472 0.000645 0.001806  0.034465 -0.057203 -0.134682
P045 07JUL16 2007.5373 54297 1436 2 -112.6  -1346 -0.397894   5027495  0.261302  1618  0.202265  0.0083 0.000471 0.000646 0.001807  0.038456 -0.062736 -0.114569
P045 07JUL17 2007.5400 54298 1436 3 -112.6  -1346 -0.397604   5027495  0.262307  1618  0.200897  0.0083 0.000470 0.000635 0.001788  0.043675 -0.069514 -0.138155
P045 07JUL18 2007.5428 54299 1436 4 -112.6  -1346 -0.395850   5027495  0.262783  1618  0.201301  0.0083 0.000473 0.000645 0.001817  0.045328 -0.069446 -0.126674
P045 07JUL19 2007.5455 54300 1436 5 -112.6  -1346 -0.398329   5027495  0.261028  1618  0.208010  0.0083 0.000470 0.000644 0.001799  0.033369 -0.086195 -0.136016
P045 07JUL20 2007.5483 54301 1436 6 -112.6  -1346 -0.397857   5027495  0.260548  1618  0.204394  0.0083 0.000474 0.000659 0.001839  0.006302 -0.048728 -0.140687
