site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
P351 12OCT01 2012.7502 56201 1708 2 -114.7  -1539 -0.912459   4859868  0.416760  2692  0.602246  0.0083 0.000445 0.000607 0.001767  0.075888 -0.041480 -0.075614
P351 12OCT02 2012.7529 56202 1708 3 -114.7  -1539 -0.909402   4859868  0.415642  2692  0.611355  0.0083 0.000449 0.000600 0.001762  0.070874 -0.058600 -0.052186
P351 12OCT03 2012.7556 56203 1708 4 -114.7  -1539 -0.910280   4859868  0.416253  2692  0.603150  0.0083 0.000441 0.000598 0.001756  0.066646 -0.061028 -0.043112
P351 12OCT04 2012.7584 56204 1708 5 -114.7  -1539 -0.911718   4859868  0.419170  2692  0.598792  0.0083 0.000449 0.000601 0.001779  0.073723 -0.093110 -0.061182
P351 12OCT05 2012.7611 56205 1708 6 -114.7  -1539 -0.912112   4859868  0.415436  2692  0.597026  0.0083 0.000444 0.000600 0.001755  0.050543 -0.061077 -0.051047
P351 12OCT06 2012.7639 56206 1708 7 -114.7  -1539 -0.915157   4859868  0.414393  2692  0.593232  0.0083 0.000440 0.000600 0.001733  0.068397 -0.043307 -0.035974
P351 12OCT07 2012.7666 56207 1709 1 -114.7  -1539 -0.913682   4859868  0.416420  2692  0.601421  0.0083 0.000451 0.000606 0.001767  0.074640 -0.051286 -0.072189
P351 12OCT08 2012.7693 56208 1709 2 -114.7  -1539 -0.910568   4859868  0.416255  2692  0.603305  0.0083 0.000454 0.000610 0.001785  0.076349 -0.067773 -0.075411
P351 12OCT09 2012.7721 56209 1709 3 -114.7  -1539 -0.912843   4859868  0.415228  2692  0.605916  0.0083 0.000455 0.000610 0.001787  0.072235 -0.086353 -0.061816
P351 12OCT10 2012.7748 56210 1709 4 -114.7  -1539 -0.911533   4859868  0.415938  2692  0.607845  0.0083 0.000456 0.000621 0.001808  0.063999 -0.062587 -0.069778
P351 12OCT11 2012.7775 56211 1709 5 -114.7  -1539 -0.912354   4859868  0.418713  2692  0.607503  0.0083 0.000457 0.000617 0.001808  0.063791 -0.082371 -0.065947
P351 12OCT12 2012.7803 56212 1709 6 -114.7  -1539 -0.911932   4859868  0.417353  2692  0.608845  0.0083 0.000454 0.000608 0.001773  0.082846 -0.061798 -0.079193
P351 12OCT13 2012.7830 56213 1709 7 -114.7  -1539 -0.911417   4859868  0.417357  2692  0.606425  0.0083 0.000455 0.000608 0.001784  0.073836 -0.064719 -0.082601
P351 12OCT14 2012.7858 56214 1710 1 -114.7  -1539 -0.912545   4859868  0.415874  2692  0.601178  0.0083 0.000454 0.000612 0.001793  0.074120 -0.080684 -0.070849
P351 12OCT15 2012.7885 56215 1710 2 -114.7  -1539 -0.911024   4859868  0.414051  2692  0.611163  0.0083 0.000453 0.000612 0.001787  0.067145 -0.068086 -0.054457
P351 12OCT16 2012.7912 56216 1710 3 -114.7  -1539 -0.916963   4859868  0.411783  2692  0.612225  0.0083 0.000464 0.000628 0.001815  0.068072 -0.090091 -0.060708
P351 12OCT17 2012.7940 56217 1710 4 -114.7  -1539 -0.916726   4859868  0.413130  2692  0.607313  0.0083 0.000455 0.000609 0.001783  0.070540 -0.085619 -0.087852
P351 12OCT18 2012.7967 56218 1710 5 -114.7  -1539 -0.915431   4859868  0.413174  2692  0.606141  0.0083 0.000453 0.000607 0.001771  0.077010 -0.053040 -0.068293
P351 12OCT19 2012.7995 56219 1710 6 -114.7  -1539 -0.915666   4859868  0.413021  2692  0.608373  0.0083 0.000451 0.000610 0.001772  0.061397 -0.059589 -0.062311
P351 12OCT20 2012.8022 56220 1710 7 -114.7  -1539 -0.915148   4859868  0.410473  2692  0.598589  0.0083 0.000451 0.000612 0.001773  0.069371 -0.051657 -0.059322
P351 12OCT21 2012.8049 56221 1711 1 -114.7  -1539 -0.916006   4859868  0.412704  2692  0.602163  0.0083 0.000457 0.000609 0.001796  0.057217 -0.083659 -0.067143
P351 12OCT22 2012.8077 56222 1711 2 -114.7  -1539 -0.917508   4859868  0.411819  2692  0.597767  0.0083 0.000454 0.000608 0.001773  0.071048 -0.066631 -0.080892
P351 12OCT23 2012.8104 56223 1711 3 -114.7  -1539 -0.913263   4859868  0.414378  2692  0.597659  0.0083 0.000444 0.000602 0.001728  0.055768 -0.040004 -0.063823
P351 12OCT24 2012.8131 56224 1711 4 -114.7  -1539 -0.915593   4859868  0.415125  2692  0.601683  0.0083 0.000444 0.000605 0.001727  0.041348 -0.020861 -0.044422
P351 12OCT25 2012.8159 56225 1711 5 -114.7  -1539 -0.914122   4859868  0.414343  2692  0.585851  0.0083 0.000449 0.000609 0.001763  0.051529 -0.035412 -0.035565
P351 12OCT26 2012.8186 56226 1711 6 -114.7  -1539 -0.916473   4859868  0.413319  2692  0.590027  0.0083 0.000454 0.000615 0.001761  0.058746 -0.057933 -0.048308
P351 12OCT27 2012.8214 56227 1711 7 -114.7  -1539 -0.913371   4859868  0.413886  2692  0.596554  0.0083 0.000448 0.000610 0.001761  0.051302 -0.068738 -0.050386
P351 12OCT28 2012.8241 56228 1712 1 -114.7  -1539 -0.913805   4859868  0.414041  2692  0.603635  0.0083 0.000448 0.000614 0.001770  0.062032 -0.053913 -0.052545
P351 12OCT29 2012.8268 56229 1712 2 -114.7  -1539 -0.912760   4859868  0.411279  2692  0.600072  0.0083 0.000456 0.000619 0.001804  0.060598 -0.074669 -0.063020
P351 12OCT30 2012.8296 56230 1712 3 -114.7  -1539 -0.914300   4859868  0.414880  2692  0.597895  0.0083 0.000458 0.000620 0.001801  0.071391 -0.071199 -0.049144
P351 12OCT31 2012.8323 56231 1712 4 -114.7  -1539 -0.914551   4859868  0.412833  2692  0.593569  0.0083 0.000457 0.000625 0.001821  0.060018 -0.089563 -0.057185
P351 12NOV01 2012.8350 56232 1712 5 -114.7  -1539 -0.914614   4859868  0.411752  2692  0.596941  0.0083 0.000457 0.000625 0.001808  0.065483 -0.085215 -0.062136
P351 12NOV02 2012.8378 56233 1712 6 -114.7  -1539 -0.912336   4859868  0.416858  2692  0.599085  0.0083 0.000456 0.000617 0.001796  0.062287 -0.087866 -0.055095
P351 12NOV03 2012.8405 56234 1712 7 -114.7  -1539 -0.917522   4859868  0.413371  2692  0.599449  0.0083 0.000454 0.000623 0.001794  0.067871 -0.073407 -0.046220
P351 12NOV04 2012.8433 56235 1713 1 -114.7  -1539 -0.914374   4859868  0.415391  2692  0.591229  0.0083 0.000453 0.000618 0.001772  0.054217 -0.051773 -0.047408
P351 12NOV05 2012.8460 56236 1713 2 -114.7  -1539 -0.911669   4859868  0.413953  2692  0.600817  0.0083 0.000462 0.000621 0.001815  0.074230 -0.090665 -0.053431
P351 12NOV06 2012.8487 56237 1713 3 -114.7  -1539 -0.912271   4859868  0.413929  2692  0.598040  0.0083 0.000455 0.000617 0.001801  0.060803 -0.072504 -0.047821
P351 12NOV07 2012.8515 56238 1713 4 -114.7  -1539 -0.915993   4859868  0.408245  2692  0.605764  0.0083 0.000458 0.000617 0.001806  0.077050 -0.078125 -0.053029
P351 12NOV08 2012.8542 56239 1713 5 -114.7  -1539 -0.914440   4859868  0.412559  2692  0.598153  0.0083 0.000450 0.000607 0.001755  0.070832 -0.051724 -0.067576
P351 12NOV09 2012.8569 56240 1713 6 -114.7  -1539 -0.911711   4859868  0.414308  2692  0.600851  0.0083 0.000446 0.000606 0.001741  0.043878 -0.057437 -0.047913
P351 12NOV10 2012.8597 56241 1713 7 -114.7  -1539 -0.912935   4859868  0.412747  2692  0.596169  0.0083 0.000450 0.000602 0.001745  0.039304 -0.051297 -0.044845
P351 12NOV11 2012.8624 56242 1714 1 -114.7  -1539 -0.911992   4859868  0.416541  2692  0.601666  0.0083 0.000451 0.000608 0.001751  0.043288 -0.055686 -0.034138
P351 12NOV12 2012.8652 56243 1714 2 -114.7  -1539 -0.914936   4859868  0.413124  2692  0.596653  0.0083 0.000450 0.000617 0.001787  0.028735 -0.045468 -0.043755
P351 12NOV13 2012.8679 56244 1714 3 -114.7  -1539 -0.912656   4859868  0.412603  2692  0.592095  0.0083 0.000450 0.000613 0.001772  0.029484 -0.036192 -0.051836
P351 12NOV14 2012.8706 56245 1714 4 -114.7  -1539 -0.911737   4859868  0.413712  2692  0.597730  0.0083 0.000438 0.000596 0.001724  0.051489 -0.054097 -0.039658
P351 12NOV15 2012.8734 56246 1714 5 -114.7  -1539 -0.911376   4859868  0.410783  2692  0.598309  0.0083 0.000446 0.000612 0.001748  0.047210 -0.048772 -0.028198
P351 12NOV16 2012.8761 56247 1714 6 -114.7  -1539 -0.912490   4859868  0.414663  2692  0.602015  0.0083 0.000450 0.000609 0.001779  0.046934 -0.063434 -0.048524
P351 12NOV17 2012.8789 56248 1714 7 -114.7  -1539 -0.916097   4859868  0.412603  2692  0.600290  0.0083 0.000446 0.000602 0.001764  0.054387 -0.077968 -0.054711
P351 12NOV18 2012.8816 56249 1715 1 -114.7  -1539 -0.911617   4859868  0.406400  2692  0.600181  0.0083 0.000448 0.000601 0.001766  0.046944 -0.071199 -0.060235
P351 12NOV19 2012.8843 56250 1715 2 -114.7  -1539 -0.911098   4859868  0.412880  2692  0.604999  0.0083 0.000448 0.000597 0.001762  0.065362 -0.076048 -0.063833
P351 12NOV20 2012.8871 56251 1715 3 -114.7  -1539 -0.914609   4859868  0.407734  2692  0.601473  0.0083 0.000452 0.000617 0.001817  0.043614 -0.063377 -0.023621
P351 12NOV21 2012.8898 56252 1715 4 -114.7  -1539 -0.913580   4859868  0.412069  2692  0.601399  0.0083 0.000456 0.000618 0.001821  0.042330 -0.081466 -0.024998
P351 12NOV22 2012.8925 56253 1715 5 -114.7  -1539 -0.915146   4859868  0.413542  2692  0.607089  0.0083 0.000453 0.000595 0.001769  0.063154 -0.104382 -0.062897
P351 12NOV23 2012.8953 56254 1715 6 -114.7  -1539 -0.909235   4859868  0.412008  2692  0.599244  0.0083 0.000443 0.000592 0.001719  0.058990 -0.056314 -0.051256
P351 12NOV24 2012.8980 56255 1715 7 -114.7  -1539 -0.911453   4859868  0.412704  2692  0.608399  0.0083 0.000455 0.000610 0.001785  0.072578 -0.090339 -0.063739
P351 12NOV25 2012.9008 56256 1716 1 -114.7  -1539 -0.911592   4859868  0.415429  2692  0.608398  0.0083 0.000441 0.000596 0.001732  0.057272 -0.055115 -0.063214
P351 12NOV26 2012.9035 56257 1716 2 -114.7  -1539 -0.910876   4859868  0.416456  2692  0.599947  0.0083 0.000442 0.000596 0.001704  0.052912 -0.052639 -0.053005
P351 12NOV27 2012.9062 56258 1716 3 -114.7  -1539 -0.910907   4859868  0.415596  2692  0.600833  0.0083 0.000441 0.000596 0.001716  0.047132 -0.055287 -0.037932
P351 12NOV28 2012.9090 56259 1716 4 -114.7  -1539 -0.908658   4859868  0.414171  2692  0.596356  0.0083 0.000456 0.000613 0.001810  0.081019 -0.086267 -0.071390
P351 12NOV29 2012.9117 56260 1716 5 -114.7  -1539 -0.914147   4859868  0.414393  2692  0.606540  0.0083 0.000447 0.000594 0.001748  0.053827 -0.080039 -0.052308
P351 12NOV30 2012.9144 56261 1716 6 -114.7  -1539 -0.915417   4859868  0.413938  2692  0.605896  0.0083 0.000447 0.000597 0.001752  0.062133 -0.055344 -0.060061
P351 12DEC01 2012.9172 56262 1716 7 -114.7  -1539 -0.918695   4859868  0.416724  2692  0.606471  0.0083 0.000451 0.000611 0.001787  0.079400 -0.075970 -0.068258
P351 12DEC02 2012.9199 56263 1717 1 -114.7  -1539 -0.915509   4859868  0.410230  2692  0.596777  0.0083 0.000446 0.000604 0.001770  0.066838 -0.092125 -0.051758
P351 12DEC03 2012.9227 56264 1717 2 -114.7  -1539 -0.913179   4859868  0.411810  2692  0.596399  0.0083 0.000459 0.000605 0.001785  0.076919 -0.081969 -0.070384
P351 12DEC04 2012.9254 56265 1717 3 -114.7  -1539 -0.911771   4859868  0.408415  2692  0.600944  0.0083 0.000448 0.000604 0.001775  0.080473 -0.086448 -0.045418
P351 12DEC05 2012.9281 56266 1717 4 -114.7  -1539 -0.914499   4859868  0.409497  2692  0.602629  0.0083 0.000451 0.000605 0.001774  0.067669 -0.087987 -0.051331
P351 12DEC06 2012.9309 56267 1717 5 -114.7  -1539 -0.913236   4859868  0.413864  2692  0.601737  0.0083 0.000457 0.000621 0.001799  0.085085 -0.069625 -0.074966
P351 12DEC07 2012.9336 56268 1717 6 -114.7  -1539 -0.908034   4859868  0.412462  2692  0.600264  0.0083 0.000463 0.000619 0.001819  0.093427 -0.105382 -0.083210
P351 12DEC08 2012.9363 56269 1717 7 -114.7  -1539 -0.912961   4859868  0.412854  2692  0.591425  0.0083 0.000449 0.000600 0.001751  0.069403 -0.081740 -0.062890
P351 12DEC09 2012.9391 56270 1718 1 -114.7  -1539 -0.911916   4859868  0.411879  2692  0.593579  0.0083 0.000448 0.000596 0.001745  0.071373 -0.076712 -0.052564
P351 12DEC10 2012.9418 56271 1718 2 -114.7  -1539 -0.914898   4859868  0.409175  2692  0.595447  0.0083 0.000450 0.000600 0.001760  0.079603 -0.091985 -0.066881
P351 12DEC11 2012.9446 56272 1718 3 -114.7  -1539 -0.918804   4859868  0.410505  2692  0.603086  0.0083 0.000452 0.000610 0.001791  0.088178 -0.092826 -0.069843
P351 12DEC12 2012.9473 56273 1718 4 -114.7  -1539 -0.918237   4859868  0.411308  2692  0.595086  0.0083 0.000462 0.000618 0.001802  0.086242 -0.085621 -0.082164
P351 12DEC13 2012.9500 56274 1718 5 -114.7  -1539 -0.915547   4859868  0.410337  2692  0.600984  0.0083 0.000468 0.000619 0.001829  0.079282 -0.100151 -0.083099
P351 12DEC14 2012.9528 56275 1718 6 -114.7  -1539 -0.915452   4859868  0.408244  2692  0.608264  0.0083 0.000451 0.000608 0.001772  0.065849 -0.073826 -0.052563
P351 12DEC15 2012.9555 56276 1718 7 -114.7  -1539 -0.915004   4859868  0.408253  2692  0.607937  0.0083 0.000445 0.000601 0.001744  0.062615 -0.075410 -0.042650
P351 12DEC16 2012.9582 56277 1719 1 -114.7  -1539 -0.913401   4859868  0.411075  2692  0.616917  0.0083 0.000445 0.000594 0.001742  0.064192 -0.069329 -0.062457
P351 12DEC17 2012.9610 56278 1719 2 -114.7  -1539 -0.917441   4859868  0.409978  2692  0.590557  0.0083 0.000463 0.000618 0.001796  0.081933 -0.100938 -0.070222
P351 12DEC18 2012.9637 56279 1719 3 -114.7  -1539 -0.914848   4859868  0.411067  2692  0.602445  0.0083 0.000465 0.000618 0.001805  0.077432 -0.101109 -0.075273
P351 12DEC19 2012.9665 56280 1719 4 -114.7  -1539 -0.915156   4859868  0.411156  2692  0.603960  0.0083 0.000453 0.000605 0.001789  0.090966 -0.111836 -0.087867
P351 12DEC20 2012.9692 56281 1719 5 -114.7  -1539 -0.915728   4859868  0.409582  2692  0.596328  0.0083 0.000463 0.000610 0.001805  0.075554 -0.104141 -0.075477
P351 12DEC21 2012.9719 56282 1719 6 -114.7  -1539 -0.913948   4859868  0.410736  2692  0.607332  0.0083 0.000446 0.000601 0.001750  0.085810 -0.076582 -0.070672
P351 12DEC22 2012.9747 56283 1719 7 -114.7  -1539 -0.913895   4859868  0.410714  2692  0.600176  0.0083 0.000448 0.000604 0.001761  0.077745 -0.102915 -0.070808
P351 12DEC23 2012.9774 56284 1720 1 -114.7  -1539 -0.915209   4859868  0.413471  2692  0.580512  0.0083 0.000437 0.000594 0.001704  0.066224 -0.046581 -0.050640
P351 12DEC24 2012.9802 56285 1720 2 -114.7  -1539 -0.913804   4859868  0.409354  2692  0.585097  0.0083 0.000444 0.000599 0.001748  0.072551 -0.071378 -0.057318
P351 12DEC25 2012.9829 56286 1720 3 -114.7  -1539 -0.915311   4859868  0.413850  2692  0.594092  0.0083 0.000446 0.000600 0.001748  0.066893 -0.079829 -0.060392
P351 12DEC26 2012.9856 56287 1720 4 -114.7  -1539 -0.915476   4859868  0.413988  2692  0.595194  0.0083 0.000442 0.000597 0.001749  0.055755 -0.075320 -0.058857
P351 12DEC27 2012.9884 56288 1720 5 -114.7  -1539 -0.911068   4859868  0.412630  2692  0.597256  0.0083 0.000445 0.000597 0.001736  0.070934 -0.083757 -0.055532
P351 12DEC28 2012.9911 56289 1720 6 -114.7  -1539 -0.911579   4859868  0.411432  2692  0.590416  0.0083 0.000447 0.000598 0.001740  0.079890 -0.086218 -0.054123
P351 12DEC29 2012.9938 56290 1720 7 -114.7  -1539 -0.912908   4859868  0.409882  2692  0.594381  0.0083 0.000441 0.000593 0.001720  0.067701 -0.073509 -0.044125
P351 12DEC30 2012.9966 56291 1721 1 -114.7  -1539 -0.916494   4859868  0.412473  2692  0.591952  0.0083 0.000448 0.000592 0.001744  0.072950 -0.088953 -0.073535
P351 12DEC31 2012.9993 56292 1721 2 -114.7  -1539 -0.916839   4859868  0.414181  2692  0.594078  0.0083 0.000447 0.000601 0.001749  0.061482 -0.074921 -0.073063
P351 13JAN01 2013.0021 56293 1721 3 -114.7  -1539 -0.916146   4859868  0.411102  2692  0.595751  0.0083 0.000445 0.000601 0.001739  0.066853 -0.080050 -0.050139
P351 13JAN02 2013.0048 56294 1721 4 -114.7  -1539 -0.912497   4859868  0.409127  2692  0.596701  0.0083 0.000449 0.000604 0.001757  0.084358 -0.094601 -0.071228
P351 13JAN03 2013.0075 56295 1721 5 -114.7  -1539 -0.913631   4859868  0.412484  2692  0.598660  0.0083 0.000443 0.000592 0.001725  0.072113 -0.082059 -0.054938
P351 13JAN04 2013.0103 56296 1721 6 -114.7  -1539 -0.913361   4859868  0.415293  2692  0.594496  0.0083 0.000445 0.000599 0.001739  0.079650 -0.072571 -0.050166
P351 13JAN05 2013.0130 56297 1721 7 -114.7  -1539 -0.914049   4859868  0.411851  2692  0.599481  0.0083 0.000447 0.000596 0.001740  0.078500 -0.079406 -0.067319
P351 13JAN06 2013.0157 56298 1722 1 -114.7  -1539 -0.913023   4859868  0.412319  2692  0.598241  0.0083 0.000445 0.000598 0.001740  0.058678 -0.079313 -0.062146
P351 13JAN07 2013.0185 56299 1722 2 -114.7  -1539 -0.911334   4859868  0.411809  2692  0.601258  0.0083 0.000449 0.000599 0.001753  0.080423 -0.091907 -0.072696
P351 13JAN08 2013.0212 56300 1722 3 -114.7  -1539 -0.914234   4859868  0.411496  2692  0.603434  0.0083 0.000449 0.000604 0.001760  0.089276 -0.104425 -0.070882
P351 13JAN09 2013.0240 56301 1722 4 -114.7  -1539 -0.914402   4859868  0.411105  2692  0.596073  0.0083 0.000445 0.000602 0.001728  0.077954 -0.071770 -0.066169
P351 13JAN10 2013.0267 56302 1722 5 -114.7  -1539 -0.912571   4859868  0.410931  2692  0.596474  0.0083 0.000447 0.000607 0.001740  0.070278 -0.068280 -0.066992
P351 13JAN11 2013.0294 56303 1722 6 -114.7  -1539 -0.915496   4859868  0.411585  2692  0.599221  0.0083 0.000442 0.000593 0.001722  0.066911 -0.067313 -0.069943
P351 13JAN12 2013.0322 56304 1722 7 -114.7  -1539 -0.915435   4859868  0.413269  2692  0.583167  0.0083 0.000443 0.000595 0.001727  0.061526 -0.063627 -0.055081
P351 13JAN13 2013.0349 56305 1723 1 -114.7  -1539 -0.919200   4859868  0.411750  2692  0.584703  0.0083 0.000444 0.000593 0.001715  0.077646 -0.075722 -0.063055
P351 13JAN14 2013.0376 56306 1723 2 -114.7  -1539 -0.914336   4859868  0.412455  2692  0.580561  0.0083 0.000446 0.000598 0.001724  0.089908 -0.075915 -0.065856
P351 13JAN15 2013.0404 56307 1723 3 -114.7  -1539 -0.915124   4859868  0.412149  2692  0.593168  0.0083 0.000443 0.000596 0.001723  0.087470 -0.083762 -0.059036
P351 13JAN16 2013.0431 56308 1723 4 -114.7  -1539 -0.915949   4859868  0.409386  2692  0.593005  0.0083 0.000453 0.000616 0.001771  0.080802 -0.088877 -0.068661
P351 13JAN17 2013.0459 56309 1723 5 -114.7  -1539 -0.914700   4859868  0.411278  2692  0.593467  0.0083 0.000451 0.000614 0.001775  0.071440 -0.094417 -0.074250
P351 13JAN18 2013.0486 56310 1723 6 -114.7  -1539 -0.913821   4859868  0.413424  2692  0.592101  0.0083 0.000452 0.000602 0.001763  0.093695 -0.080933 -0.065222
P351 13JAN19 2013.0513 56311 1723 7 -114.7  -1539 -0.912966   4859868  0.413521  2692  0.593829  0.0083 0.000449 0.000605 0.001747  0.098418 -0.080355 -0.070408
P351 13JAN20 2013.0541 56312 1724 1 -114.7  -1539 -0.914127   4859868  0.409791  2692  0.598000  0.0083 0.000446 0.000603 0.001734  0.095680 -0.077971 -0.073866
P351 13JAN21 2013.0568 56313 1724 2 -114.7  -1539 -0.915696   4859868  0.413852  2692  0.593961  0.0083 0.000447 0.000602 0.001740  0.083684 -0.084173 -0.069492
P351 13JAN22 2013.0595 56314 1724 3 -114.7  -1539 -0.912835   4859868  0.413277  2692  0.601924  0.0083 0.000456 0.000612 0.001782  0.105833 -0.110263 -0.099996
P351 13JAN23 2013.0623 56315 1724 4 -114.7  -1539 -0.913163   4859868  0.411118  2692  0.598959  0.0083 0.000459 0.000630 0.001800  0.101178 -0.076467 -0.093352
P351 13JAN24 2013.0650 56316 1724 5 -114.7  -1539 -0.916233   4859868  0.409688  2692  0.598742  0.0083 0.000457 0.000633 0.001797  0.108619 -0.064222 -0.089275
P351 13JAN25 2013.0678 56317 1724 6 -114.7  -1539 -0.919342   4859868  0.420928  2692  0.589432  0.0083 0.000447 0.000603 0.001735  0.082031 -0.070110 -0.061680
P351 13JAN26 2013.0705 56318 1724 7 -114.7  -1539 -0.915236   4859868  0.411321  2692  0.594449  0.0083 0.000448 0.000603 0.001750  0.083343 -0.091416 -0.067677
P351 13JAN27 2013.0732 56319 1725 1 -114.7  -1539 -0.917146   4859868  0.410826  2692  0.588816  0.0083 0.000447 0.000604 0.001743  0.076359 -0.079753 -0.064104
P351 13JAN28 2013.0760 56320 1725 2 -114.7  -1539 -0.917703   4859868  0.412419  2692  0.592166  0.0083 0.000448 0.000599 0.001746  0.082507 -0.078079 -0.061689
P351 13JAN29 2013.0787 56321 1725 3 -114.7  -1539 -0.916802   4859868  0.410653  2692  0.588920  0.0083 0.000448 0.000603 0.001750  0.095425 -0.075294 -0.069702
P351 13JAN30 2013.0815 56322 1725 4 -114.7  -1539 -0.915215   4859868  0.412503  2692  0.586258  0.0083 0.000449 0.000603 0.001764  0.095670 -0.075322 -0.084970
P351 13JAN31 2013.0842 56323 1725 5 -114.7  -1539 -0.916540   4859868  0.412049  2692  0.589399  0.0083 0.000448 0.000601 0.001748  0.096594 -0.081682 -0.074101
P351 13FEB01 2013.0869 56324 1725 6 -114.7  -1539 -0.914328   4859868  0.412177  2692  0.594238  0.0083 0.000458 0.000618 0.001804  0.093235 -0.107231 -0.082201
P351 13FEB02 2013.0897 56325 1725 7 -114.7  -1539 -0.913017   4859868  0.413855  2692  0.584912  0.0083 0.000458 0.000617 0.001806  0.084533 -0.116777 -0.080339
P351 13FEB03 2013.0924 56326 1726 1 -114.7  -1539 -0.914783   4859868  0.411492  2692  0.593691  0.0083 0.000458 0.000614 0.001787  0.088397 -0.095778 -0.082452
P351 13FEB04 2013.0951 56327 1726 2 -114.7  -1539 -0.915648   4859868  0.412613  2692  0.594321  0.0083 0.000457 0.000617 0.001797  0.094595 -0.096406 -0.088081
P351 13FEB05 2013.0979 56328 1726 3 -114.7  -1539 -0.917164   4859868  0.411815  2692  0.600778  0.0083 0.000477 0.000642 0.001859  0.094079 -0.123957 -0.100986
P351 13FEB06 2013.1006 56329 1726 4 -114.7  -1539 -0.917435   4859868  0.411283  2692  0.594949  0.0083 0.000473 0.000640 0.001875  0.096231 -0.095474 -0.064962
P351 13FEB07 2013.1034 56330 1726 5 -114.7  -1539 -0.917133   4859868  0.412317  2692  0.588003  0.0083 0.000458 0.000613 0.001799  0.086477 -0.097229 -0.085981
P351 13FEB08 2013.1061 56331 1726 6 -114.7  -1539 -0.917374   4859868  0.412205  2692  0.588491  0.0083 0.000452 0.000612 0.001774  0.077618 -0.080735 -0.073885
P351 13FEB09 2013.1088 56332 1726 7 -114.7  -1539 -0.917375   4859868  0.410998  2692  0.593403  0.0083 0.000453 0.000615 0.001777  0.076797 -0.082430 -0.066111
P351 13FEB10 2013.1116 56333 1727 1 -114.7  -1539 -0.916159   4859868  0.411359  2692  0.594382  0.0083 0.000455 0.000617 0.001787  0.084509 -0.106691 -0.086917
P351 13FEB11 2013.1143 56334 1727 2 -114.7  -1539 -0.919589   4859868  0.413046  2692  0.590965  0.0083 0.000454 0.000615 0.001780  0.096834 -0.099733 -0.069514
P351 13FEB12 2013.1170 56335 1727 3 -114.7  -1539 -0.917954   4859868  0.412589  2692  0.586936  0.0083 0.000459 0.000616 0.001807  0.083319 -0.116498 -0.068065
P351 13FEB13 2013.1198 56336 1727 4 -114.7  -1539 -0.917047   4859868  0.412807  2692  0.589310  0.0083 0.000472 0.000629 0.001828  0.074120 -0.091969 -0.098135
P351 13FEB14 2013.1225 56337 1727 5 -114.7  -1539 -0.917861   4859868  0.411220  2692  0.588854  0.0083 0.000456 0.000621 0.001796  0.078120 -0.092578 -0.080683
P351 13FEB15 2013.1253 56338 1727 6 -114.7  -1539 -0.916207   4859868  0.410909  2692  0.588907  0.0083 0.000456 0.000617 0.001789  0.092206 -0.098809 -0.088709
P351 13FEB16 2013.1280 56339 1727 7 -114.7  -1539 -0.916995   4859868  0.409758  2692  0.589564  0.0083 0.000454 0.000624 0.001793  0.095779 -0.101125 -0.082536
P351 13FEB17 2013.1307 56340 1728 1 -114.7  -1539 -0.916333   4859868  0.410454  2692  0.593305  0.0083 0.000452 0.000620 0.001769  0.089201 -0.098120 -0.060639
P351 13FEB18 2013.1335 56341 1728 2 -114.7  -1539 -0.914115   4859868  0.413672  2692  0.593177  0.0083 0.000457 0.000610 0.001780  0.083200 -0.116587 -0.091897
P351 13FEB19 2013.1362 56342 1728 3 -114.7  -1539 -0.917693   4859868  0.413139  2692  0.589033  0.0083 0.000457 0.000612 0.001779  0.078916 -0.115815 -0.081667
P351 13FEB20 2013.1389 56343 1728 4 -114.7  -1539 -0.922775   4859868  0.413973  2692  0.590107  0.0083 0.000453 0.000611 0.001773  0.085585 -0.082596 -0.090976
P351 13FEB21 2013.1417 56344 1728 5 -114.7  -1539 -0.916993   4859868  0.411573  2692  0.583888  0.0083 0.000465 0.000630 0.001825  0.102359 -0.093877 -0.100714
P351 13FEB22 2013.1444 56345 1728 6 -114.7  -1539 -0.918301   4859868  0.412914  2692  0.588231  0.0083 0.000466 0.000630 0.001816  0.104374 -0.104659 -0.100179
P351 13FEB23 2013.1472 56346 1728 7 -114.7  -1539 -0.920775   4859868  0.409559  2692  0.588470  0.0083 0.000466 0.000630 0.001822  0.084564 -0.091622 -0.081042
P351 13FEB24 2013.1499 56347 1729 1 -114.7  -1539 -0.918460   4859868  0.411620  2692  0.591061  0.0083 0.000451 0.000606 0.001763  0.069463 -0.094298 -0.058898
P351 13FEB25 2013.1526 56348 1729 2 -114.7  -1539 -0.917854   4859868  0.416642  2692  0.588648  0.0083 0.000451 0.000602 0.001765  0.079901 -0.084991 -0.081834
P351 13FEB26 2013.1554 56349 1729 3 -114.7  -1539 -0.919594   4859868  0.411567  2692  0.582816  0.0083 0.000443 0.000607 0.001741  0.076700 -0.053575 -0.055802
P351 13FEB27 2013.1581 56350 1729 4 -114.7  -1539 -0.917991   4859868  0.414634  2692  0.587946  0.0083 0.000447 0.000598 0.001744  0.086589 -0.059932 -0.063762
P351 13FEB28 2013.1608 56351 1729 5 -114.7  -1539 -0.918719   4859868  0.410886  2692  0.591550  0.0083 0.000448 0.000603 0.001765  0.075384 -0.084248 -0.053087
