site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
P048 08OCT27 2008.8214 54766 1503 2 -111.2   -327 -0.847435   5057522  0.504183  1491  0.970350  0.0083 0.000460 0.000640 0.001780  0.022007  0.025223 -0.105386
P048 08OCT28 2008.8241 54767 1503 3 -111.2   -327 -0.846686   5057522  0.502012  1491  0.968858  0.0083 0.000469 0.000659 0.001810  0.075126 -0.007330 -0.110376
P048 08OCT29 2008.8268 54768 1503 4 -111.2   -327 -0.849385   5057522  0.501084  1491  0.971264  0.0083 0.000465 0.000661 0.001809  0.066833  0.005975 -0.100642
P048 08OCT30 2008.8296 54769 1503 5 -111.2   -327 -0.848483   5057522  0.501045  1491  0.976945  0.0083 0.000455 0.000636 0.001764  0.044430  0.016483 -0.084209
P048 08OCT31 2008.8323 54770 1503 6 -111.2   -327 -0.847128   5057522  0.504130  1491  0.976125  0.0083 0.000459 0.000643 0.001793  0.049139  0.021817 -0.080948
P048 08NOV01 2008.8350 54771 1503 7 -111.2   -327 -0.848490   5057522  0.503255  1491  0.976568  0.0083 0.000463 0.000637 0.001777  0.049713  0.012413 -0.094438
P048 08NOV02 2008.8378 54772 1504 1 -111.2   -327 -0.847845   5057522  0.502896  1491  0.990186  0.0083 0.000461 0.000633 0.001771  0.042366  0.014224 -0.100239
P048 08NOV03 2008.8405 54773 1504 2 -111.2   -327 -0.848613   5057522  0.501923  1491  0.975026  0.0083 0.000463 0.000639 0.001774  0.045685  0.011827 -0.086750
P048 08NOV04 2008.8433 54774 1504 3 -111.2   -327 -0.846900   5057522  0.502888  1491  0.975994  0.0083 0.000464 0.000640 0.001783  0.058085  0.031958 -0.087818
P048 08NOV05 2008.8460 54775 1504 4 -111.2   -327 -0.848545   5057522  0.502365  1491  0.971442  0.0083 0.000458 0.000637 0.001757  0.047729  0.016858 -0.054193
P048 08NOV06 2008.8487 54776 1504 5 -111.2   -327 -0.846660   5057522  0.502280  1491  0.973640  0.0083 0.000465 0.000639 0.001788  0.040020  0.021231 -0.098818
P048 08NOV07 2008.8515 54777 1504 6 -111.2   -327 -0.846487   5057522  0.500599  1491  0.977914  0.0083 0.000466 0.000644 0.001777  0.049997  0.008456 -0.075147
P048 08NOV08 2008.8542 54778 1504 7 -111.2   -327 -0.847576   5057522  0.499710  1491  0.971761  0.0083 0.000463 0.000638 0.001785  0.034944  0.017553 -0.092412
P048 08NOV09 2008.8569 54779 1505 1 -111.2   -327 -0.848880   5057522  0.500129  1491  0.976650  0.0083 0.000463 0.000638 0.001772  0.034333  0.015411 -0.096573
P048 08NOV10 2008.8597 54780 1505 2 -111.2   -327 -0.848882   5057522  0.502573  1491  0.972635  0.0083 0.000463 0.000645 0.001784  0.046100  0.024397 -0.080850
P048 08NOV11 2008.8624 54781 1505 3 -111.2   -327 -0.847077   5057522  0.500921  1491  0.973321  0.0083 0.000463 0.000638 0.001770  0.032109  0.024337 -0.092300
P048 08NOV12 2008.8652 54782 1505 4 -111.2   -327 -0.846284   5057522  0.501673  1491  0.983422  0.0083 0.000464 0.000637 0.001765  0.031460 -0.002706 -0.086224
P048 08NOV13 2008.8679 54783 1505 5 -111.2   -327 -0.846937   5057522  0.500283  1491  0.979654  0.0083 0.000462 0.000643 0.001784  0.041469  0.012623 -0.091088
P048 08NOV14 2008.8706 54784 1505 6 -111.2   -327 -0.847766   5057522  0.502473  1491  0.966779  0.0083 0.000473 0.000647 0.001824  0.027162  0.005403 -0.094760
P048 08NOV15 2008.8734 54785 1505 7 -111.2   -327 -0.848461   5057522  0.502201  1491  0.973651  0.0083 0.000468 0.000650 0.001809  0.037777  0.037322 -0.073475
P048 08NOV16 2008.8761 54786 1506 1 -111.2   -327 -0.847896   5057522  0.502416  1491  0.978916  0.0083 0.000468 0.000646 0.001811  0.042594  0.022815 -0.078911
P048 08NOV17 2008.8789 54787 1506 2 -111.2   -327 -0.849743   5057522  0.502275  1491  0.980307  0.0083 0.000464 0.000638 0.001767  0.059344  0.002134 -0.099088
P048 08NOV18 2008.8816 54788 1506 3 -111.2   -327 -0.846526   5057522  0.501592  1491  0.981729  0.0083 0.000462 0.000641 0.001782  0.048158  0.020304 -0.098048
P048 08NOV19 2008.8843 54789 1506 4 -111.2   -327 -0.847106   5057522  0.502497  1491  0.975844  0.0083 0.000465 0.000646 0.001786  0.044809  0.029321 -0.094014
P048 08NOV20 2008.8871 54790 1506 5 -111.2   -327 -0.846584   5057522  0.502818  1491  0.971470  0.0083 0.000474 0.000647 0.001828  0.025953  0.038596 -0.078010
P048 08NOV21 2008.8898 54791 1506 6 -111.2   -327 -0.847406   5057522  0.501827  1491  0.967611  0.0083 0.000473 0.000653 0.001837  0.036833  0.041686 -0.080881
P048 08NOV22 2008.8925 54792 1506 7 -111.2   -327 -0.846881   5057522  0.501016  1491  0.973120  0.0083 0.000465 0.000638 0.001776  0.054138  0.015639 -0.083488
P048 08NOV23 2008.8953 54793 1507 1 -111.2   -327 -0.848323   5057522  0.499739  1491  0.972165  0.0083 0.000475 0.000656 0.001823  0.042571  0.036104 -0.104972
P048 08NOV24 2008.8980 54794 1507 2 -111.2   -327 -0.848206   5057522  0.498527  1491  0.974787  0.0083 0.000476 0.000658 0.001841  0.053594  0.020989 -0.097634
P048 08NOV25 2008.9008 54795 1507 3 -111.2   -327 -0.848505   5057522  0.500727  1491  0.974048  0.0083 0.000466 0.000640 0.001784  0.034094  0.024391 -0.085703
P048 08NOV26 2008.9035 54796 1507 4 -111.2   -327 -0.849291   5057522  0.500643  1491  0.968138  0.0083 0.000470 0.000641 0.001805  0.043309  0.039076 -0.093250
P048 08NOV27 2008.9062 54797 1507 5 -111.2   -327 -0.847797   5057522  0.501104  1491  0.977109  0.0083 0.000468 0.000645 0.001802  0.060027  0.034528 -0.081950
P048 08NOV28 2008.9090 54798 1507 6 -111.2   -327 -0.849113   5057522  0.500951  1491  0.980197  0.0083 0.000467 0.000643 0.001800  0.033913  0.041554 -0.102719
P048 08NOV29 2008.9117 54799 1507 7 -111.2   -327 -0.849839   5057522  0.499640  1491  0.979246  0.0083 0.000464 0.000633 0.001766  0.053102  0.024672 -0.099872
P048 08NOV30 2008.9144 54800 1508 1 -111.2   -327 -0.849537   5057522  0.500807  1491  0.974882  0.0083 0.000465 0.000642 0.001794  0.049977  0.038842 -0.107405
P048 08DEC01 2008.9172 54801 1508 2 -111.2   -327 -0.850132   5057522  0.502120  1491  0.979833  0.0083 0.000465 0.000641 0.001782  0.044504  0.037144 -0.100949
P048 08DEC02 2008.9199 54802 1508 3 -111.2   -327 -0.851944   5057522  0.501487  1491  0.979081  0.0083 0.000463 0.000636 0.001771  0.053669  0.016240 -0.102505
P048 08DEC03 2008.9227 54803 1508 4 -111.2   -327 -0.848450   5057522  0.502078  1491  0.976038  0.0083 0.000460 0.000635 0.001752  0.045434  0.004881 -0.104481
P048 08DEC04 2008.9254 54804 1508 5 -111.2   -327 -0.848649   5057522  0.499631  1491  0.970981  0.0083 0.000459 0.000628 0.001731  0.041799 -0.014100 -0.100161
P048 08DEC05 2008.9281 54805 1508 6 -111.2   -327 -0.848969   5057522  0.500041  1491  0.974829  0.0083 0.000464 0.000632 0.001760  0.049634  0.010362 -0.105300
P048 08DEC06 2008.9309 54806 1508 7 -111.2   -327 -0.850169   5057522  0.502703  1491  0.981212  0.0083 0.000463 0.000636 0.001764  0.037619  0.027641 -0.101079
P048 08DEC07 2008.9336 54807 1509 1 -111.2   -327 -0.852321   5057522  0.504564  1491  0.979004  0.0083 0.000467 0.000636 0.001791  0.053653  0.037713 -0.114849
P048 08DEC08 2008.9363 54808 1509 2 -111.2   -327 -0.848599   5057522  0.500223  1491  0.972690  0.0083 0.000462 0.000637 0.001763  0.056889  0.024929 -0.092496
P048 08DEC09 2008.9391 54809 1509 3 -111.2   -327 -0.847668   5057522  0.504421  1491  0.969529  0.0083 0.000460 0.000630 0.001749  0.049744  0.006068 -0.108661
P048 08DEC10 2008.9418 54810 1509 4 -111.2   -327 -0.847610   5057522  0.500705  1491  0.976249  0.0083 0.000464 0.000637 0.001782  0.041958  0.018669 -0.116590
P048 08DEC11 2008.9446 54811 1509 5 -111.2   -327 -0.847157   5057522  0.499985  1491  0.965563  0.0083 0.000471 0.000655 0.001840  0.017351  0.061318 -0.106439
P048 08DEC12 2008.9473 54812 1509 6 -111.2   -327 -0.850458   5057522  0.501909  1491  0.974711  0.0083 0.000469 0.000660 0.001847  0.025672  0.047120 -0.099528
P048 08DEC13 2008.9500 54813 1509 7 -111.2   -327 -0.849613   5057522  0.502512  1491  0.975065  0.0083 0.000462 0.000640 0.001783  0.043578  0.000110 -0.111498
P048 08DEC14 2008.9528 54814 1510 1 -111.2   -327 -0.848739   5057522  0.502204  1491  0.966948  0.0083 0.000459 0.000633 0.001751  0.055380  0.002294 -0.098259
P048 08DEC15 2008.9555 54815 1510 2 -111.2   -327 -0.848721   5057522  0.501827  1491  0.963824  0.0083 0.000464 0.000629 0.001759  0.041664 -0.009330 -0.104555
P048 08DEC16 2008.9582 54816 1510 3 -111.2   -327 -0.849492   5057522  0.501425  1491  0.962343  0.0083 0.000462 0.000635 0.001761  0.041510  0.019212 -0.098105
P048 08DEC17 2008.9610 54817 1510 4 -111.2   -327 -0.849263   5057522  0.499664  1491  0.971919  0.0083 0.000477 0.000662 0.001853  0.051572  0.024061 -0.100894
P048 08DEC18 2008.9637 54818 1510 5 -111.2   -327 -0.848379   5057522  0.501319  1491  0.969102  0.0083 0.000461 0.000638 0.001775  0.047393  0.022801 -0.095547
P048 08DEC19 2008.9665 54819 1510 6 -111.2   -327 -0.850958   5057522  0.500304  1491  0.969576  0.0083 0.000462 0.000648 0.001791  0.059682 -0.016568 -0.078675
P048 08DEC20 2008.9692 54820 1510 7 -111.2   -327 -0.849361   5057522  0.501744  1491  0.960856  0.0083 0.000458 0.000629 0.001746  0.036354  0.010084 -0.108998
P048 08DEC21 2008.9719 54821 1511 1 -111.2   -327 -0.848540   5057522  0.500768  1491  0.970099  0.0083 0.000461 0.000634 0.001766  0.049632 -0.008600 -0.099883
P048 08DEC22 2008.9747 54822 1511 2 -111.2   -327 -0.849547   5057522  0.499652  1491  0.973333  0.0083 0.000461 0.000632 0.001765  0.041489  0.010600 -0.086504
P048 08DEC23 2008.9774 54823 1511 3 -111.2   -327 -0.850530   5057522  0.501270  1491  0.969207  0.0083 0.000462 0.000637 0.001767  0.043420 -0.007860 -0.098970
P048 08DEC24 2008.9802 54824 1511 4 -111.2   -327 -0.848630   5057522  0.501250  1491  0.977314  0.0083 0.000455 0.000628 0.001733  0.053085 -0.014424 -0.081790
P048 08DEC25 2008.9829 54825 1511 5 -111.2   -327 -0.850581   5057522  0.500412  1491  0.981197  0.0083 0.000455 0.000626 0.001733  0.041197 -0.005313 -0.104241
P048 08DEC26 2008.9856 54826 1511 6 -111.2   -327 -0.850692   5057522  0.499574  1491  0.974499  0.0083 0.000459 0.000627 0.001736  0.057968 -0.002384 -0.086059
P048 08DEC27 2008.9884 54827 1511 7 -111.2   -327 -0.850258   5057522  0.498391  1491  0.976437  0.0083 0.000460 0.000631 0.001759  0.039176  0.002103 -0.081340
P048 08DEC28 2008.9911 54828 1512 1 -111.2   -327 -0.850354   5057522  0.501012  1491  0.982734  0.0083 0.000460 0.000632 0.001758  0.046848  0.003465 -0.073175
P048 08DEC29 2008.9938 54829 1512 2 -111.2   -327 -0.849021   5057522  0.501982  1491  0.982982  0.0083 0.000461 0.000638 0.001777  0.041425  0.023458 -0.070136
P048 08DEC30 2008.9966 54830 1512 3 -111.2   -327 -0.849041   5057522  0.500955  1491  0.968455  0.0083 0.000460 0.000631 0.001772  0.050724  0.007955 -0.092436
P048 08DEC31 2008.9993 54831 1512 4 -111.2   -327 -0.849520   5057522  0.500909  1491  0.976320  0.0083 0.000462 0.000632 0.001768  0.041121  0.002335 -0.103798
P048 09JAN01 2009.0021 54832 1512 5 -111.2   -327 -0.849321   5057522  0.501084  1491  0.971843  0.0083 0.000463 0.000633 0.001782  0.043613  0.015536 -0.092291
P048 09JAN02 2009.0048 54833 1512 6 -111.2   -327 -0.849802   5057522  0.502897  1491  0.976411  0.0083 0.000464 0.000633 0.001781  0.050605  0.000841 -0.092425
P048 09JAN03 2009.0075 54834 1512 7 -111.2   -327 -0.849760   5057522  0.500853  1491  0.969793  0.0083 0.000465 0.000637 0.001785  0.037155  0.014100 -0.085572
P048 09JAN04 2009.0103 54835 1513 1 -111.2   -327 -0.851699   5057522  0.501155  1491  0.966699  0.0083 0.000465 0.000635 0.001791  0.058317  0.032970 -0.101279
P048 09JAN05 2009.0130 54836 1513 2 -111.2   -327 -0.850356   5057522  0.499492  1491  0.976685  0.0083 0.000467 0.000635 0.001798  0.038131  0.002792 -0.119400
P048 09JAN06 2009.0157 54837 1513 3 -111.2   -327 -0.852569   5057522  0.501861  1491  0.980531  0.0083 0.000465 0.000630 0.001778  0.042280  0.019301 -0.101992
P048 09JAN07 2009.0185 54838 1513 4 -111.2   -327 -0.851963   5057522  0.500216  1491  0.987240  0.0083 0.000468 0.000638 0.001802  0.048094  0.015731 -0.102010
P048 09JAN08 2009.0212 54839 1513 5 -111.2   -327 -0.852326   5057522  0.501681  1491  0.981180  0.0083 0.000479 0.000652 0.001820  0.042887  0.002357 -0.115005
P048 09JAN09 2009.0240 54840 1513 6 -111.2   -327 -0.850702   5057522  0.502229  1491  0.972393  0.0083 0.000481 0.000651 0.001820  0.041715 -0.000157 -0.119195
P048 09JAN10 2009.0267 54841 1513 7 -111.2   -327 -0.852180   5057522  0.500719  1491  0.967620  0.0083 0.000467 0.000635 0.001791  0.049502  0.027530 -0.103216
P048 09JAN11 2009.0294 54842 1514 1 -111.2   -327 -0.850019   5057522  0.501323  1491  0.968979  0.0083 0.000464 0.000629 0.001764  0.033660  0.005618 -0.109703
P048 09JAN12 2009.0322 54843 1514 2 -111.2   -327 -0.850200   5057522  0.499873  1491  0.967274  0.0083 0.000466 0.000637 0.001778  0.048526  0.008595 -0.096024
P048 09JAN13 2009.0349 54844 1514 3 -111.2   -327 -0.849931   5057522  0.500827  1491  0.979590  0.0083 0.000465 0.000634 0.001782  0.042194  0.013987 -0.104370
P048 09JAN14 2009.0376 54845 1514 4 -111.2   -327 -0.849745   5057522  0.503113  1491  0.974203  0.0083 0.000460 0.000629 0.001758  0.034732  0.007280 -0.100742
P048 09JAN15 2009.0404 54846 1514 5 -111.2   -327 -0.848106   5057522  0.499716  1491  0.972060  0.0083 0.000463 0.000637 0.001784  0.052468  0.019995 -0.116298
P048 09JAN16 2009.0431 54847 1514 6 -111.2   -327 -0.849499   5057522  0.500209  1491  0.974208  0.0083 0.000464 0.000635 0.001773  0.046712  0.016621 -0.101444
P048 09JAN17 2009.0459 54848 1514 7 -111.2   -327 -0.852151   5057522  0.498514  1491  0.973016  0.0083 0.000469 0.000638 0.001808  0.031080  0.027567 -0.114818
P048 09JAN18 2009.0486 54849 1515 1 -111.2   -327 -0.851291   5057522  0.499031  1491  0.975516  0.0083 0.000462 0.000633 0.001774  0.048562 -0.004321 -0.102511
P048 09JAN19 2009.0513 54850 1515 2 -111.2   -327 -0.850974   5057522  0.500103  1491  0.978121  0.0083 0.000467 0.000635 0.001790  0.047699  0.019376 -0.111462
P048 09JAN20 2009.0541 54851 1515 3 -111.2   -327 -0.850550   5057522  0.500906  1491  0.982850  0.0083 0.000467 0.000637 0.001812  0.042236  0.028193 -0.138965
P048 09JAN21 2009.0568 54852 1515 4 -111.2   -327 -0.851096   5057522  0.499118  1491  0.979195  0.0083 0.000465 0.000634 0.001797  0.050193  0.030513 -0.121048
P048 09JAN22 2009.0595 54853 1515 5 -111.2   -327 -0.850061   5057522  0.499834  1491  0.982833  0.0083 0.000464 0.000633 0.001783  0.035427  0.019122 -0.117061
P048 09JAN23 2009.0623 54854 1515 6 -111.2   -327 -0.850381   5057522  0.502173  1491  0.972848  0.0083 0.000468 0.000638 0.001803  0.039128  0.023741 -0.094571
P048 09JAN24 2009.0650 54855 1515 7 -111.2   -327 -0.850536   5057522  0.501167  1491  0.968813  0.0083 0.000470 0.000639 0.001816  0.035557  0.012203 -0.121288
P048 09JAN25 2009.0678 54856 1516 1 -111.2   -327 -0.849545   5057522  0.499693  1491  0.965636  0.0083 0.000466 0.000631 0.001780  0.053108  0.007751 -0.114168
P048 09JAN26 2009.0705 54857 1516 2 -111.2   -327 -0.849096   5057522  0.499819  1491  0.965640  0.0083 0.000463 0.000629 0.001776  0.046487 -0.000456 -0.117303
P048 09JAN27 2009.0732 54858 1516 3 -111.2   -327 -0.850847   5057522  0.499838  1491  0.967350  0.0083 0.000471 0.000641 0.001813  0.035420  0.007122 -0.115410
P048 09JAN28 2009.0760 54859 1516 4 -111.2   -327 -0.850633   5057522  0.498658  1491  0.967183  0.0083 0.000467 0.000637 0.001798  0.026409  0.029335 -0.110725
P048 09JAN29 2009.0787 54860 1516 5 -111.2   -327 -0.850128   5057522  0.498164  1491  0.968736  0.0083 0.000466 0.000629 0.001779  0.040402  0.021721 -0.102998
P048 09JAN30 2009.0815 54861 1516 6 -111.2   -327 -0.850565   5057522  0.500319  1491  0.971817  0.0083 0.000469 0.000633 0.001796  0.028811  0.031841 -0.107653
P048 09JAN31 2009.0842 54862 1516 7 -111.2   -327 -0.849245   5057522  0.501504  1491  0.971205  0.0083 0.000465 0.000632 0.001792  0.043355  0.031037 -0.103327
P048 09FEB01 2009.0869 54863 1517 1 -111.2   -327 -0.851605   5057522  0.500128  1491  0.965312  0.0083 0.000465 0.000638 0.001795  0.044071  0.031001 -0.105280
P048 09FEB02 2009.0897 54864 1517 2 -111.2   -327 -0.848103   5057522  0.500558  1491  0.969652  0.0083 0.000463 0.000631 0.001791  0.026228  0.025667 -0.092489
P048 09FEB03 2009.0924 54865 1517 3 -111.2   -327 -0.851964   5057522  0.501291  1491  0.962390  0.0083 0.000465 0.000626 0.001780  0.032942  0.027589 -0.100497
P048 09FEB04 2009.0951 54866 1517 4 -111.2   -327 -0.849669   5057522  0.498813  1491  0.966074  0.0083 0.000466 0.000634 0.001799  0.041148  0.025010 -0.104145
P048 09FEB05 2009.0979 54867 1517 5 -111.2   -327 -0.850673   5057522  0.499216  1491  0.974736  0.0083 0.000470 0.000633 0.001803  0.039594  0.022843 -0.115787
P048 09FEB06 2009.1006 54868 1517 6 -111.2   -327 -0.851040   5057522  0.500642  1491  0.978325  0.0083 0.000468 0.000638 0.001816  0.055587  0.028991 -0.112124
P048 09FEB07 2009.1034 54869 1517 7 -111.2   -327 -0.849976   5057522  0.500540  1491  0.972678  0.0083 0.000463 0.000632 0.001783  0.042784  0.026884 -0.091468
P048 09FEB08 2009.1061 54870 1518 1 -111.2   -327 -0.851718   5057522  0.498930  1491  0.973596  0.0083 0.000464 0.000626 0.001772  0.035367  0.031877 -0.094296
P048 09FEB09 2009.1088 54871 1518 2 -111.2   -327 -0.852383   5057522  0.498264  1491  0.975058  0.0083 0.000465 0.000630 0.001777  0.036441  0.020960 -0.099293
P048 09FEB10 2009.1116 54872 1518 3 -111.2   -327 -0.851912   5057522  0.499865  1491  0.971557  0.0083 0.000465 0.000628 0.001777  0.048633  0.006856 -0.100728
P048 09FEB11 2009.1143 54873 1518 4 -111.2   -327 -0.852675   5057522  0.499084  1491  0.966042  0.0083 0.000478 0.000644 0.001815  0.049212 -0.008632 -0.115211
P048 09FEB12 2009.1170 54874 1518 5 -111.2   -327 -0.852503   5057522  0.500169  1491  0.965688  0.0083 0.000480 0.000653 0.001832  0.050759  0.000659 -0.118683
P048 09FEB13 2009.1198 54875 1518 6 -111.2   -327 -0.852421   5057522  0.500230  1491  0.963734  0.0083 0.000464 0.000630 0.001788  0.027873  0.002154 -0.094727
P048 09FEB14 2009.1225 54876 1518 7 -111.2   -327 -0.851518   5057522  0.499498  1491  0.968620  0.0083 0.000468 0.000632 0.001796  0.027226  0.026639 -0.115261
P048 09FEB15 2009.1253 54877 1519 1 -111.2   -327 -0.851345   5057522  0.498660  1491  0.964767  0.0083 0.000465 0.000631 0.001797  0.049340  0.001892 -0.108220
P048 09FEB16 2009.1280 54878 1519 2 -111.2   -327 -0.852396   5057522  0.499020  1491  0.972180  0.0083 0.000466 0.000635 0.001799  0.029606  0.018462 -0.106221
P048 09FEB17 2009.1307 54879 1519 3 -111.2   -327 -0.852082   5057522  0.499336  1491  0.974940  0.0083 0.000471 0.000651 0.001827  0.042320  0.003057 -0.110365
P048 09FEB18 2009.1335 54880 1519 4 -111.2   -327 -0.853750   5057522  0.498953  1491  0.972541  0.0083 0.000465 0.000631 0.001784  0.030981  0.013663 -0.089903
P048 09FEB19 2009.1362 54881 1519 5 -111.2   -327 -0.852846   5057522  0.498964  1491  0.969204  0.0083 0.000465 0.000628 0.001770  0.035873  0.015605 -0.098974
P048 09FEB20 2009.1389 54882 1519 6 -111.2   -327 -0.852384   5057522  0.499034  1491  0.966287  0.0083 0.000465 0.000625 0.001768  0.025700  0.004907 -0.097344
P048 09FEB21 2009.1417 54883 1519 7 -111.2   -327 -0.851855   5057522  0.499736  1491  0.971166  0.0083 0.000467 0.000635 0.001793  0.024689  0.010426 -0.106413
P048 09FEB22 2009.1444 54884 1520 1 -111.2   -327 -0.850653   5057522  0.499359  1491  0.971784  0.0083 0.000465 0.000631 0.001782  0.034051 -0.007854 -0.100338
P048 09FEB23 2009.1472 54885 1520 2 -111.2   -327 -0.853196   5057522  0.498864  1491  0.978145  0.0083 0.000478 0.000642 0.001835  0.044454  0.005300 -0.123093
P048 09FEB24 2009.1499 54886 1520 3 -111.2   -327 -0.851410   5057522  0.499106  1491  0.981225  0.0083 0.000477 0.000645 0.001813  0.030712  0.013333 -0.108731
P048 09FEB25 2009.1526 54887 1520 4 -111.2   -327 -0.851132   5057522  0.497647  1491  0.968911  0.0083 0.000469 0.000627 0.001795  0.016458  0.034358 -0.091684
P048 09FEB26 2009.1554 54888 1520 5 -111.2   -327 -0.852182   5057522  0.499763  1491  0.968384  0.0083 0.000478 0.000643 0.001813  0.016699  0.016755 -0.107800
P048 09FEB27 2009.1581 54889 1520 6 -111.2   -327 -0.852730   5057522  0.498488  1491  0.960180  0.0083 0.000480 0.000636 0.001800  0.033304 -0.007762 -0.096583
P048 09FEB28 2009.1608 54890 1520 7 -111.2   -327 -0.851771   5057522  0.499070  1491  0.965908  0.0083 0.000461 0.000621 0.001745  0.036587 -0.009049 -0.085845
P048 09MAR01 2009.1636 54891 1521 1 -111.2   -327 -0.851131   5057522  0.498049  1491  0.969620  0.0083 0.000468 0.000628 0.001793  0.052443 -0.012115 -0.104382
P048 09MAR02 2009.1663 54892 1521 2 -111.2   -327 -0.848990   5057522  0.500640  1491  0.974761  0.0083 0.000466 0.000635 0.001792  0.041726  0.005946 -0.077572
P048 09MAR03 2009.1691 54893 1521 3 -111.2   -327 -0.853766   5057522  0.498726  1491  0.976382  0.0083 0.000482 0.000644 0.001870  0.034725  0.015182 -0.106691
P048 09MAR04 2009.1718 54894 1521 4 -111.2   -327 -0.852891   5057522  0.497929  1491  0.968963  0.0083 0.000465 0.000630 0.001780  0.015583 -0.003668 -0.106684
P048 09MAR05 2009.1745 54895 1521 5 -111.2   -327 -0.852722   5057522  0.496722  1491  0.969805  0.0083 0.000460 0.000618 0.001747  0.045824 -0.023918 -0.091163
P048 09MAR06 2009.1773 54896 1521 6 -111.2   -327 -0.851631   5057522  0.497061  1491  0.969724  0.0083 0.000476 0.000641 0.001807  0.040605  0.012205 -0.098025
P048 09MAR07 2009.1800 54897 1521 7 -111.2   -327 -0.852187   5057522  0.497457  1491  0.966303  0.0083 0.000469 0.000627 0.001794  0.047692 -0.002471 -0.081511
P048 09MAR08 2009.1828 54898 1522 1 -111.2   -327 -0.853214   5057522  0.498438  1491  0.966053  0.0083 0.000467 0.000629 0.001779  0.030599 -0.007195 -0.081216
P048 09MAR09 2009.1855 54899 1522 2 -111.2   -327 -0.851585   5057522  0.499424  1491  0.957093  0.0083 0.000466 0.000622 0.001778  0.038720 -0.025429 -0.092865
P048 09MAR10 2009.1882 54900 1522 3 -111.2   -327 -0.852434   5057522  0.496530  1491  0.960246  0.0083 0.000468 0.000633 0.001812  0.035861 -0.011494 -0.087168
P048 09MAR11 2009.1910 54901 1522 4 -111.2   -327 -0.851989   5057522  0.498120  1491  0.962788  0.0083 0.000470 0.000631 0.001801  0.042138 -0.007437 -0.104012
P048 09MAR12 2009.1937 54902 1522 5 -111.2   -327 -0.852761   5057522  0.498081  1491  0.962342  0.0083 0.000471 0.000630 0.001810  0.046338  0.012826 -0.092260
P048 09MAR13 2009.1964 54903 1522 6 -111.2   -327 -0.853732   5057522  0.497621  1491  0.965481  0.0083 0.000473 0.000636 0.001810  0.055925 -0.001543 -0.075205
P048 09MAR14 2009.1992 54904 1522 7 -111.2   -327 -0.854533   5057522  0.498193  1491  0.969818  0.0083 0.000469 0.000628 0.001787  0.026453  0.010597 -0.093645
P048 09MAR15 2009.2019 54905 1523 1 -111.2   -327 -0.852947   5057522  0.499045  1491  0.979805  0.0083 0.000471 0.000631 0.001804  0.033421  0.008672 -0.095697
P048 09MAR16 2009.2047 54906 1523 2 -111.2   -327 -0.851986   5057522  0.498574  1491  0.968567  0.0083 0.000464 0.000630 0.001785  0.041933  0.005840 -0.092690
P048 09MAR17 2009.2074 54907 1523 3 -111.2   -327 -0.852354   5057522  0.496771  1491  0.966741  0.0083 0.000467 0.000629 0.001790  0.051718  0.018323 -0.084326
P048 09MAR18 2009.2101 54908 1523 4 -111.2   -327 -0.853584   5057522  0.499568  1491  0.962784  0.0083 0.000467 0.000637 0.001814  0.040535  0.032635 -0.100625
P048 09MAR19 2009.2129 54909 1523 5 -111.2   -327 -0.853902   5057522  0.498705  1491  0.963718  0.0083 0.000469 0.000634 0.001810  0.021781  0.020904 -0.085544
P048 09MAR20 2009.2156 54910 1523 6 -111.2   -327 -0.853220   5057522  0.497061  1491  0.971878  0.0083 0.000466 0.000630 0.001777  0.042689 -0.003118 -0.088318
P048 09MAR21 2009.2183 54911 1523 7 -111.2   -327 -0.852306   5057522  0.497249  1491  0.977487  0.0083 0.000466 0.000635 0.001800  0.041279  0.015124 -0.105826
P048 09MAR22 2009.2211 54912 1524 1 -111.2   -327 -0.853824   5057522  0.498220  1491  0.970931  0.0083 0.000464 0.000633 0.001782  0.045595  0.008855 -0.106247
P048 09MAR23 2009.2238 54913 1524 2 -111.2   -327 -0.854955   5057522  0.498843  1491  0.969001  0.0083 0.000466 0.000638 0.001809  0.040762  0.036763 -0.108091
P048 09MAR24 2009.2266 54914 1524 3 -111.2   -327 -0.854072   5057522  0.497423  1491  0.962765  0.0083 0.000468 0.000634 0.001802  0.044503  0.021448 -0.088840
P048 09MAR25 2009.2293 54915 1524 4 -111.2   -327 -0.855824   5057522  0.497888  1491  0.957128  0.0083 0.000468 0.000637 0.001816  0.020698  0.025619 -0.119078
P048 09MAR26 2009.2320 54916 1524 5 -111.2   -327 -0.855421   5057522  0.499111  1491  0.958475  0.0083 0.000471 0.000638 0.001817  0.038470  0.018487 -0.116613
P048 09MAR27 2009.2348 54917 1524 6 -111.2   -327 -0.853969   5057522  0.498243  1491  0.965072  0.0083 0.000476 0.000648 0.001840  0.026040  0.027825 -0.128160
P048 09MAR28 2009.2375 54918 1524 7 -111.2   -327 -0.856730   5057522  0.500021  1491  0.967590  0.0083 0.000470 0.000648 0.001826  0.036168  0.031509 -0.116346
P048 09MAR29 2009.2402 54919 1525 1 -111.2   -327 -0.855091   5057522  0.497676  1491  0.967433  0.0083 0.000472 0.000654 0.001843  0.029146  0.037280 -0.124000
